DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
19980925,31854,WTAI',OTC,0.5,2,364,0,World Transport Authority Inc,0,0,0
19980928,31854,WTAI',OTC,0.3125,1.25,152,0,World Transport Authority Inc,0,0,0
19980929,31854,WTAI',OTC,0.3125,1.25,0,0,World Transport Authority Inc,0,0,0
19980930,31854,WTAI',OTC,0.3203125,1.28125,1600,0,World Transport Authority Inc,0,0,0
19981001,31854,WTAI',OTC,0.3203125,1.28125,0,0,World Transport Authority Inc,0,0,0
19981002,31854,WTAI',OTC,0.40625,1.625,220,0,World Transport Authority Inc,0,0,0
19981005,31854,WTAI',OTC,0.40625,1.625,0,0,World Transport Authority Inc,0,0,0
19981006,31854,WTAI',OTC,0.40625,1.625,0,0,World Transport Authority Inc,0,0,0
19981007,31854,WTAI',OTC,0.40625,1.625,480,0,World Transport Authority Inc,0,0,0
19981008,31854,WTAI',OTC,0.40625,1.625,0,0,World Transport Authority Inc,0,0,0
19981009,31854,WTAI',OTC,0.4375,1.75,1000,0,World Transport Authority Inc,0,0,0
19981012,31854,WTAI',OTC,0.265625,1.0625,212,0,World Transport Authority Inc,0,0,0
19981013,31854,WTAI',OTC,0.265625,1.0625,0,0,World Transport Authority Inc,0,0,0
19981014,31854,WTAI',OTC,0.12890625,0.515625,1916,0,World Transport Authority Inc,0,0,0
19981015,31854,WTAI',OTC,0.12890625,0.515625,0,0,World Transport Authority Inc,0,0,0
19981016,31854,WTAI',OTC,0.3125,1.25,4,0,World Transport Authority Inc,0,0,0
19981019,31854,WTAI',OTC,0.3125,1.25,0,0,World Transport Authority Inc,0,0,0
19981020,31854,WTAI',OTC,0.3125,1.25,0,0,World Transport Authority Inc,0,0,0
19981021,31854,WTAI',OTC,0.34375,1.375,8016,0,World Transport Authority Inc,0,0,0
19981022,31854,WTAI',OTC,0.375,1.5,52,0,World Transport Authority Inc,0,0,0
19981023,31854,WTAI',OTC,0.375,1.5,0,0,World Transport Authority Inc,0,0,0
19981026,31854,WTAI',OTC,0.34375,1.375,40,0,World Transport Authority Inc,0,0,0
19981027,31854,WTAI',OTC,0.28125,1.125,108,0,World Transport Authority Inc,0,0,0
19981028,31854,WTAI',OTC,0.15625,0.625,40,0,World Transport Authority Inc,0,0,0
19981029,31854,WTAI',OTC,0.21875,0.875,16,0,World Transport Authority Inc,0,0,0
19981030,31854,WTAI',OTC,0.28125,1.125,80,0,World Transport Authority Inc,0,0,0
19981102,31854,WTAI',OTC,0.28125,1.125,0,0,World Transport Authority Inc,0,0,0
19981103,31854,WTAI',OTC,0.21875,0.875,260,0,World Transport Authority Inc,0,0,0
19981104,31854,WTAI',OTC,0.25,1,400,0,World Transport Authority Inc,0,0,0
19981105,31854,WTAI',OTC,0.28125,1.125,64,0,World Transport Authority Inc,0,0,0
19981106,31854,WTAI',OTC,0.28125,1.125,0,0,World Transport Authority Inc,0,0,0
19981109,31854,WTAI',OTC,0.25,1,1240,0,World Transport Authority Inc,0,0,0
19981110,31854,WTAI',OTC,0.2421875,0.96875,172,0,World Transport Authority Inc,0,0,0
19981111,31854,WTAI',OTC,0.1796875,0.71875,700,0,World Transport Authority Inc,0,0,0
19981112,31854,WTAI',OTC,0.21875,0.875,668,0,World Transport Authority Inc,0,0,0
19981113,31854,WTAI',OTC,0.25,1,320,0,World Transport Authority Inc,0,0,0
19981116,31854,WTAI',OTC,0.21875,0.875,348,0,World Transport Authority Inc,0,0,0
19981117,31854,WTAI',OTC,0.125,0.5,1160,0,World Transport Authority Inc,0,0,0
19981118,31854,WTAI',OTC,0.2109375,0.84375,288,0,World Transport Authority Inc,0,0,0
19981119,31854,WTAI',OTC,0.2109375,0.84375,620,0,World Transport Authority Inc,0,0,0
19981120,31854,WTAI',OTC,0.1484375,0.59375,520,0,World Transport Authority Inc,0,0,0
19981123,31854,WTAI',OTC,0.1875,0.75,8960,0,World Transport Authority Inc,0,0,0
19981124,31854,WTAI',OTC,0.140625,0.5625,912,0,World Transport Authority Inc,0,0,0
19981125,31854,WTAI',OTC,0.140625,0.5625,0,0,World Transport Authority Inc,0,0,0
19981127,31854,WTAI',OTC,0.171875,0.6875,56,0,World Transport Authority Inc,0,0,0
19981130,31854,WTAI',OTC,0.171875,0.6875,0,0,World Transport Authority Inc,0,0,0
19981201,31854,WTAI',OTC,0.171875,0.6875,0,0,World Transport Authority Inc,0,0,0
19981202,31854,WTAI',OTC,0.1640625,0.65625,336,0,World Transport Authority Inc,0,0,0
19981203,31854,WTAI',OTC,0.1640625,0.65625,0,0,World Transport Authority Inc,0,0,0
19981204,31854,WTAI',OTC,0.1640625,0.65625,0,0,World Transport Authority Inc,0,0,0
19981207,31854,WTAI',OTC,0.203125,0.8125,5420,0,World Transport Authority Inc,0,0,0
19981208,31854,WTAI',OTC,0.125,0.5,100,0,World Transport Authority Inc,0,0,0
19981209,31854,WTAI',OTC,0.125,0.5,0,0,World Transport Authority Inc,0,0,0
19981210,31854,WTAI',OTC,0.171875,0.6875,1800,0,World Transport Authority Inc,0,0,0
19981211,31854,WTAI',OTC,0.1484375,0.59375,1540,0,World Transport Authority Inc,0,0,0
19981214,31854,WTAI',OTC,0.14453125,0.578125,1356,0,World Transport Authority Inc,0,0,0
19981215,31854,WTAI',OTC,0.1484375,0.59375,3264,0,World Transport Authority Inc,0,0,0
19981216,31854,WTAI',OTC,0.12890625,0.515625,40,0,World Transport Authority Inc,0,0,0
19981217,31854,WTAI',OTC,0.13671875,0.546875,400,0,World Transport Authority Inc,0,0,0
19981218,31854,WTAI',OTC,0.13671875,0.546875,1600,0,World Transport Authority Inc,0,0,0
19981221,31854,WTAI',OTC,0.13671875,0.546875,0,0,World Transport Authority Inc,0,0,0
19981222,31854,WTAI',OTC,0.13671875,0.546875,0,0,World Transport Authority Inc,0,0,0
19981223,31854,WTAI',OTC,0.125,0.5,560,0,World Transport Authority Inc,0,0,0
19981224,31854,WTAI',OTC,0.125,0.5,288,0,World Transport Authority Inc,0,0,0
19981228,31854,WTAI',OTC,0.125,0.5,160,0,World Transport Authority Inc,0,0,0
19981229,31854,WTAI',OTC,0.125,0.5,508,0,World Transport Authority Inc,0,0,0
19981230,31854,WTAI',OTC,0.109375,0.4375,120,0,World Transport Authority Inc,0,0,0
19981231,31854,WTAI',OTC,0.109375,0.4375,0,0,World Transport Authority Inc,0,0,0
19990104,31854,WTAI',OTC,0.140625,0.5625,864,0,World Transport Authority Inc,0,0,0
19990105,31854,WTAI',OTC,0.1484375,0.59375,668,0,World Transport Authority Inc,0,0,0
19990106,31854,WTAI',OTC,0.140625,0.5625,1292,0,World Transport Authority Inc,0,0,0
