DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
19990812,33828,FPXA',OTC,0.5,0.5,116,0,Fortune Natural Res Corp,0,0,0
19990813,33828,FPXA',OTC,0.25,0.25,249,0,Fortune Natural Res Corp,0,0,0
19990816,33828,FPXA',OTC,0.1875,0.1875,17,0,Fortune Natural Res Corp,0,0,0
19990817,33828,FPXA',OTC,0.1875,0.1875,0,0,Fortune Natural Res Corp,0,0,0
19990818,33828,FPXA',OTC,0.5,0.5,15,0,Fortune Natural Res Corp,0,0,0
19990819,33828,FPXA',OTC,0.1875,0.1875,5,0,Fortune Natural Res Corp,0,0,0
19990820,33828,FPXA',OTC,0.1875,0.1875,40,0,Fortune Natural Res Corp,0,0,0
19990823,33828,FPXA',OTC,0.1875,0.1875,0,0,Fortune Natural Res Corp,0,0,0
19990824,33828,FPXA',OTC,0.1875,0.1875,0,0,Fortune Natural Res Corp,0,0,0
19990825,33828,FPXA',OTC,0.1875,0.1875,39,0,Fortune Natural Res Corp,0,0,0
19990826,33828,FPXA',OTC,0.1875,0.1875,0,0,Fortune Natural Res Corp,0,0,0
19990827,33828,FPXA',OTC,0.1875,0.1875,0,0,Fortune Natural Res Corp,0,0,0
19990830,33828,FPXA',OTC,0.1875,0.1875,19,0,Fortune Natural Res Corp,0,0,0
19990831,33828,FPXA',OTC,0.3125,0.3125,56,0,Fortune Natural Res Corp,0,0,0
19990901,33828,FPXA',OTC,0.25,0.25,113,0,Fortune Natural Res Corp,0,0,0
19990902,33828,FPXA',OTC,0.25,0.25,29,0,Fortune Natural Res Corp,0,0,0
19990903,33828,FPXA',OTC,0.25,0.25,42,0,Fortune Natural Res Corp,0,0,0
19990907,33828,FPXA',OTC,0.3125,0.3125,340,0,Fortune Natural Res Corp,0,0,0
19990908,33828,FPXA',OTC,0.25,0.25,140,0,Fortune Natural Res Corp,0,0,0
19990909,33828,FPXA',OTC,0.25,0.25,103,0,Fortune Natural Res Corp,0,0,0
19990910,33828,FPXA',OTC,0.40625,0.40625,30,0,Fortune Natural Res Corp,0,0,0
19990913,33828,FPXA',OTC,0.25,0.25,3,0,Fortune Natural Res Corp,0,0,0
19990914,33828,FPXA',OTC,0.3125,0.3125,14,0,Fortune Natural Res Corp,0,0,0
19990915,33828,FPXA',OTC,0.3125,0.3125,431,0,Fortune Natural Res Corp,0,0,0
19990916,33828,FPXA',OTC,0.34375,0.34375,722,0,Fortune Natural Res Corp,0,0,0
19990917,33828,FPXA',OTC,0.34375,0.34375,6,0,Fortune Natural Res Corp,0,0,0
19990920,33828,FPXA',OTC,0.375,0.375,30,0,Fortune Natural Res Corp,0,0,0
19990921,33828,FPXA',OTC,0.34375,0.34375,323,0,Fortune Natural Res Corp,0,0,0
19990922,33828,FPXA',OTC,0.34375,0.34375,325,0,Fortune Natural Res Corp,0,0,0
19990923,33828,FPXA',OTC,0.34375,0.34375,150,0,Fortune Natural Res Corp,0,0,0
19990924,33828,FPXA',OTC,0.34375,0.34375,0,0,Fortune Natural Res Corp,0,0,0
19990927,33828,FPXA',OTC,0.4375,0.4375,870,0,Fortune Natural Res Corp,0,0,0
19990928,33828,FPXA',OTC,0.4375,0.4375,0,0,Fortune Natural Res Corp,0,0,0
19990929,33828,FPXA',OTC,0.375,0.375,50,0,Fortune Natural Res Corp,0,0,0
19990930,33828,FPXA',OTC,0.4375,0.4375,86,0,Fortune Natural Res Corp,0,0,0
19991001,33828,FPXA',OTC,0.375,0.375,400,0,Fortune Natural Res Corp,0,0,0
19991004,33828,FPXA',OTC,0.3125,0.3125,788,0,Fortune Natural Res Corp,0,0,0
19991005,33828,FPXA',OTC,0.3125,0.3125,0,0,Fortune Natural Res Corp,0,0,0
19991006,33828,FPXA',OTC,0.28125,0.28125,340,0,Fortune Natural Res Corp,0,0,0
19991007,33828,FPXA',OTC,0.28125,0.28125,10,0,Fortune Natural Res Corp,0,0,0
19991008,33828,FPXA',OTC,0.28125,0.28125,0,0,Fortune Natural Res Corp,0,0,0
19991011,33828,FPXA',OTC,0.28125,0.28125,337,0,Fortune Natural Res Corp,0,0,0
19991012,33828,FPXA',OTC,0.28125,0.28125,714,0,Fortune Natural Res Corp,0,0,0
19991013,33828,FPXA',OTC,0.28125,0.28125,690,0,Fortune Natural Res Corp,0,0,0
19991014,33828,FPXA',OTC,0.28125,0.28125,0,0,Fortune Natural Res Corp,0,0,0
19991015,33828,FPXA',OTC,0.28125,0.28125,0,0,Fortune Natural Res Corp,0,0,0
19991018,33828,FPXA',OTC,0.34375,0.34375,547,0,Fortune Natural Res Corp,0,0,0
19991019,33828,FPXA',OTC,0.34375,0.34375,126,0,Fortune Natural Res Corp,0,0,0
19991020,33828,FPXA',OTC,0.34375,0.34375,280,0,Fortune Natural Res Corp,0,0,0
19991021,33828,FPXA',OTC,0.3125,0.3125,5,0,Fortune Natural Res Corp,0,0,0
19991022,33828,FPXA',OTC,0.3125,0.3125,20,0,Fortune Natural Res Corp,0,0,0
19991025,33828,FPXA',OTC,0.375,0.375,166,0,Fortune Natural Res Corp,0,0,0
19991026,33828,FPXA',OTC,0.375,0.375,350,0,Fortune Natural Res Corp,0,0,0
19991027,33828,FPXA',OTC,0.375,0.375,135,0,Fortune Natural Res Corp,0,0,0
19991028,33828,FPXA',OTC,0.40625,0.40625,10,0,Fortune Natural Res Corp,0,0,0
19991029,33828,FPXA',OTC,0.375,0.375,170,0,Fortune Natural Res Corp,0,0,0
19991101,33828,FPXA',OTC,0.34375,0.34375,720,0,Fortune Natural Res Corp,0,0,0
19991102,33828,FPXA',OTC,0.3125,0.3125,380,0,Fortune Natural Res Corp,0,0,0
19991103,33828,FPXA',OTC,0.28125,0.28125,9,0,Fortune Natural Res Corp,0,0,0
19991104,33828,FPXA',OTC,0.28125,0.28125,497,0,Fortune Natural Res Corp,0,0,0
19991105,33828,FPXA',OTC,0.3125,0.3125,330,0,Fortune Natural Res Corp,0,0,0
19991108,33828,FPXA',OTC,0.28125,0.28125,270,0,Fortune Natural Res Corp,0,0,0
19991109,33828,FPXA',OTC,0.25,0.25,413,0,Fortune Natural Res Corp,0,0,0
19991110,33828,FPXA',OTC,0.25,0.25,35,0,Fortune Natural Res Corp,0,0,0
19991111,33828,FPXA',OTC,0.375,0.375,1949,0,Fortune Natural Res Corp,0,0,0
19991112,33828,FPXA',OTC,0.46875,0.46875,1170,0,Fortune Natural Res Corp,0,0,0
19991115,33828,FPXA',OTC,0.46875,0.46875,819,0,Fortune Natural Res Corp,0,0,0
19991116,33828,FPXA',OTC,0.4375,0.4375,61,0,Fortune Natural Res Corp,0,0,0
19991117,33828,FPXA',OTC,0.4375,0.4375,123,0,Fortune Natural Res Corp,0,0,0
19991118,33828,FPXA',OTC,0.40625,0.40625,300,0,Fortune Natural Res Corp,0,0,0
19991119,33828,FPXA',OTC,0.40625,0.40625,95,0,Fortune Natural Res Corp,0,0,0
19991122,33828,FPXA',OTC,0.40625,0.40625,59,0,Fortune Natural Res Corp,0,0,0
19991123,33828,FPXA',OTC,0.375,0.375,746,0,Fortune Natural Res Corp,0,0,0
19991124,33828,FPXA',OTC,0.34375,0.34375,544,0,Fortune Natural Res Corp,0,0,0
19991126,33828,FPXA',OTC,0.3125,0.3125,120,0,Fortune Natural Res Corp,0,0,0
19991129,33828,FPXA',OTC,0.28125,0.28125,205,0,Fortune Natural Res Corp,0,0,0
19991130,33828,FPXA',OTC,0.28125,0.28125,43,0,Fortune Natural Res Corp,0,0,0
19991201,33828,FPXA',OTC,0.40625,0.40625,629,0,Fortune Natural Res Corp,0,0,0
19991202,33828,FPXA',OTC,0.375,0.375,237,0,Fortune Natural Res Corp,0,0,0
19991203,33828,FPXA',OTC,0.375,0.375,385,0,Fortune Natural Res Corp,0,0,0
19991206,33828,FPXA',OTC,0.40625,0.40625,458,0,Fortune Natural Res Corp,0,0,0
19991207,33828,FPXA',OTC,0.5625,0.5625,1226,0,Fortune Natural Res Corp,0,0,0
19991208,33828,FPXA',OTC,0.75,0.75,2806,0,Fortune Natural Res Corp,0,0,0
19991209,33828,FPXA',OTC,0.65625,0.65625,959,0,Fortune Natural Res Corp,0,0,0
19991210,33828,FPXA',OTC,0.78125,0.78125,782,0,Fortune Natural Res Corp,0,0,0
19991213,33828,FPXA',OTC,0.71875,0.71875,939,0,Fortune Natural Res Corp,0,0,0
19991214,33828,FPXA',OTC,0.625,0.625,643,0,Fortune Natural Res Corp,0,0,0
19991215,33828,FPXA',OTC,0.59375,0.59375,1059,0,Fortune Natural Res Corp,0,0,0
19991216,33828,FPXA',OTC,0.53125,0.53125,34,0,Fortune Natural Res Corp,0,0,0
19991217,33828,FPXA',OTC,0.5,0.5,579,0,Fortune Natural Res Corp,0,0,0
19991220,33828,FPXA',OTC,0.4375,0.4375,363,0,Fortune Natural Res Corp,0,0,0
19991221,33828,FPXA',OTC,0.46875,0.46875,1065,0,Fortune Natural Res Corp,0,0,0
19991222,33828,FPXA',OTC,0.5,0.5,1013,0,Fortune Natural Res Corp,0,0,0
19991223,33828,FPXA',OTC,0.625,0.625,1295,0,Fortune Natural Res Corp,0,0,0
19991227,33828,FPXA',OTC,0.71875,0.71875,285,0,Fortune Natural Res Corp,0,0,0
19991228,33828,FPXA',OTC,0.6875,0.6875,1573,0,Fortune Natural Res Corp,0,0,0
19991229,33828,FPXA',OTC,0.625,0.625,561,0,Fortune Natural Res Corp,0,0,0
19991230,33828,FPXA',OTC,0.5625,0.5625,733,0,Fortune Natural Res Corp,0,0,0
19991231,33828,FPXA',OTC,0.625,0.625,591,0,Fortune Natural Res Corp,0,0,0
20000103,33828,FPXA',OTC,0.6875,0.6875,376,0,Fortune Natural Res Corp,0,0,0
20000104,33828,FPXA',OTC,0.65625,0.65625,135,0,Fortune Natural Res Corp,0,0,0
20000105,33828,FPXA',OTC,0.71875,0.71875,50,0,Fortune Natural Res Corp,0,0,0
20000106,33828,FPXA',OTC,0.65625,0.65625,15,0,Fortune Natural Res Corp,0,0,0
20000107,33828,FPXA',OTC,0.78125,0.78125,24,0,Fortune Natural Res Corp,0,0,0
20000110,33828,FPXA',OTC,0.75,0.75,86,0,Fortune Natural Res Corp,0,0,0
20000111,33828,FPXA',OTC,0.65625,0.65625,105,0,Fortune Natural Res Corp,0,0,0
20000112,33828,FPXA',OTC,0.71875,0.71875,35,0,Fortune Natural Res Corp,0,0,0
20000113,33828,FPXA',OTC,0.71875,0.71875,198,0,Fortune Natural Res Corp,0,0,0
20000114,33828,FPXA',OTC,0.8125,0.8125,543,0,Fortune Natural Res Corp,0,0,0
20000118,33828,FPXA',OTC,0.875,0.875,1321,0,Fortune Natural Res Corp,0,0,0
20000119,33828,FPXA',OTC,0.875,0.875,2563,0,Fortune Natural Res Corp,0,0,0
20000120,33828,FPXA',OTC,0.875,0.875,440,0,Fortune Natural Res Corp,0,0,0
20000121,33828,FPXA',OTC,0.75,0.75,197,0,Fortune Natural Res Corp,0,0,0
20000124,33828,FPXA',OTC,0.75,0.75,113,0,Fortune Natural Res Corp,0,0,0
20000125,33828,FPXA',OTC,0.875,0.875,176,0,Fortune Natural Res Corp,0,0,0
20000126,33828,FPXA',OTC,1.09375,1.09375,2912,0,Fortune Natural Res Corp,0,0,0
20000127,33828,FPXA',OTC,1.0625,1.0625,902,0,Fortune Natural Res Corp,0,0,0
20000128,33828,FPXA',OTC,1,1,140,0,Fortune Natural Res Corp,0,0,0
20000131,33828,FPXA',OTC,0.90625,0.90625,646,0,Fortune Natural Res Corp,0,0,0
20000201,33828,FPXA',OTC,0.90625,0.90625,1297,0,Fortune Natural Res Corp,0,0,0
20000202,33828,FPXA',OTC,0.875,0.875,594,0,Fortune Natural Res Corp,0,0,0
20000203,33828,FPXA',OTC,0.75,0.75,16,0,Fortune Natural Res Corp,0,0,0
20000204,33828,FPXA',OTC,0.71875,0.71875,622,0,Fortune Natural Res Corp,0,0,0
