DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
19950818,11182,SWI',NYSE,9.269993327,12.625,99,0,Scudder World Income,0,0,0
19950821,11182,SWI',NYSE,9.269993327,12.625,97,0,Scudder World Income,0,0,0
19950822,11182,SWI',NYSE,9.269993327,12.625,89,0,Scudder World Income,0,0,0
19950823,11182,SWI',NYSE,9.178211215,12.5,474,0,Scudder World Income,0,0,0
19950824,11182,SWI',NYSE,9.178211215,12.5,202,0,Scudder World Income,0,0,0
19950825,11182,SWI',NYSE,9.086429103,12.375,121,0,Scudder World Income,0,0,0
19950828,11182,SWI',NYSE,9.086429103,12.375,182,0,Scudder World Income,0,0,0
19950829,11182,SWI',NYSE,9.086429103,12.375,507,0,Scudder World Income,0,0,0
19950830,11182,SWI',NYSE,9.086429103,12.375,76,0,Scudder World Income,0,0,0
19950831,11182,SWI',NYSE,9.269993327,12.625,667,0,Scudder World Income,0,0,0
19950901,11182,SWI',NYSE,9.269993327,12.625,138,0,Scudder World Income,0,0,0
19950905,11182,SWI',NYSE,9.269993327,12.625,165,0,Scudder World Income,0,0,0
19950906,11182,SWI',NYSE,9.178211215,12.5,64,0,Scudder World Income,0,0,0
19950907,11182,SWI',NYSE,9.269993327,12.625,71,0,Scudder World Income,0,0,0
19950908,11182,SWI',NYSE,9.361775439,12.75,74,0,Scudder World Income,0,0,0
19950911,11182,SWI',NYSE,9.178211215,12.5,170,0,Scudder World Income,0,0,0
19950912,11182,SWI',NYSE,9.178211215,12.5,95,0,Scudder World Income,0,0,0
19950913,11182,SWI',NYSE,9.178211215,12.5,117,0,Scudder World Income,0,0,0
19950914,11182,SWI',NYSE,9.178211215,12.5,11,0,Scudder World Income,0,0,0
19950915,11182,SWI',NYSE,9.178211215,12.5,93,0,Scudder World Income,0,0,0
19950918,11182,SWI',NYSE,9.269993327,12.625,76,0,Scudder World Income,0,0,0
19950919,11182,SWI',NYSE,9.178211215,12.5,54,0,Scudder World Income,0,0,0
19950920,11182,SWI',NYSE,9.178211215,12.5,132,0,Scudder World Income,0,0,0
19950921,11182,SWI',NYSE,9.361775439,12.75,260,0,Scudder World Income,0,0,0
19950922,11182,SWI',NYSE,9.361775439,12.75,93,0,Scudder World Income,0,0,0
19950925,11182,SWI',NYSE,9.269993327,12.625,238,0,Scudder World Income,0,0,0
19950926,11182,SWI',NYSE,9.178211215,12.5,289,0,Scudder World Income,0,0,0
19950927,11182,SWI',NYSE,9.269993327,12.625,512,0,Scudder World Income,0,0,0
19950928,11182,SWI',NYSE,9.178211215,12.5,283,0,Scudder World Income,0,0,0
19950929,11182,SWI',NYSE,9.361775439,12.75,110,0,Scudder World Income,0,0,0
19951002,11182,SWI',NYSE,9.453557551,12.875,87,0,Scudder World Income,0,0,0
19951003,11182,SWI',NYSE,9.269993327,12.625,118,0,Scudder World Income,0,0,0
19951004,11182,SWI',NYSE,9.361775439,12.75,25,0,Scudder World Income,0,0,0
19951005,11182,SWI',NYSE,9.361775439,12.75,182,0,Scudder World Income,0,0,0
19951006,11182,SWI',NYSE,9.453557551,12.875,136,0,Scudder World Income,0,0,0
19951009,11182,SWI',NYSE,9.361775439,12.75,61,0,Scudder World Income,0,0,0
19951010,11182,SWI',NYSE,9.361775439,12.75,46,0,Scudder World Income,0,0,0
19951011,11182,SWI',NYSE,9.361775439,12.75,206,0,Scudder World Income,0,0,0
19951012,11182,SWI',NYSE,9.453557551,12.875,121,0,Scudder World Income,0,0,0
19951013,11182,SWI',NYSE,9.427161499,12.5,72,0,Scudder World Income,0,0,0
19951016,11182,SWI',NYSE,9.521433114,12.625,134,0,Scudder World Income,0,0,0
19951017,11182,SWI',NYSE,9.427161499,12.5,95,0,Scudder World Income,0,0,0
19951018,11182,SWI',NYSE,9.427161499,12.5,248,0,Scudder World Income,0,0,0
19951019,11182,SWI',NYSE,9.427161499,12.5,66,0,Scudder World Income,0,0,0
19951020,11182,SWI',NYSE,9.521433114,12.625,141,0,Scudder World Income,0,0,0
19951023,11182,SWI',NYSE,9.521433114,12.625,56,0,Scudder World Income,0,0,0
19951024,11182,SWI',NYSE,9.521433114,12.625,159,0,Scudder World Income,0,0,0
19951025,11182,SWI',NYSE,9.427161499,12.5,44,0,Scudder World Income,0,0,0
19951026,11182,SWI',NYSE,9.427161499,12.5,133,0,Scudder World Income,0,0,0
19951027,11182,SWI',NYSE,9.332889884,12.375,129,0,Scudder World Income,0,0,0
19951030,11182,SWI',NYSE,9.427161499,12.5,129,0,Scudder World Income,0,0,0
19951031,11182,SWI',NYSE,9.427161499,12.5,174,0,Scudder World Income,0,0,0
19951101,11182,SWI',NYSE,9.521433114,12.625,194,0,Scudder World Income,0,0,0
19951102,11182,SWI',NYSE,9.427161499,12.5,53,0,Scudder World Income,0,0,0
19951103,11182,SWI',NYSE,9.427161499,12.5,163,0,Scudder World Income,0,0,0
19951106,11182,SWI',NYSE,9.427161499,12.5,40,0,Scudder World Income,0,0,0
19951107,11182,SWI',NYSE,9.427161499,12.5,50,0,Scudder World Income,0,0,0
19951108,11182,SWI',NYSE,9.521433114,12.625,65,0,Scudder World Income,0,0,0
19951109,11182,SWI',NYSE,9.427161499,12.5,21,0,Scudder World Income,0,0,0
19951110,11182,SWI',NYSE,9.332889884,12.375,326,0,Scudder World Income,0,0,0
19951113,11182,SWI',NYSE,9.427161499,12.5,204,0,Scudder World Income,0,0,0
19951114,11182,SWI',NYSE,9.332889884,12.375,84,0,Scudder World Income,0,0,0
19951115,11182,SWI',NYSE,9.427161499,12.5,30,0,Scudder World Income,0,0,0
19951116,11182,SWI',NYSE,9.332889884,12.375,90,0,Scudder World Income,0,0,0
19951117,11182,SWI',NYSE,9.238618269,12.25,318,0,Scudder World Income,0,0,0
19951120,11182,SWI',NYSE,9.238618269,12.25,93,0,Scudder World Income,0,0,0
19951121,11182,SWI',NYSE,9.144346654,12.125,158,0,Scudder World Income,0,0,0
19951122,11182,SWI',NYSE,9.144346654,12.125,143,0,Scudder World Income,0,0,0
19951124,11182,SWI',NYSE,9.238618269,12.25,13,0,Scudder World Income,0,0,0
19951127,11182,SWI',NYSE,9.144346654,12.125,159,0,Scudder World Income,0,0,0
19951128,11182,SWI',NYSE,9.144346654,12.125,245,0,Scudder World Income,0,0,0
19951129,11182,SWI',NYSE,9.332889884,12.375,155,0,Scudder World Income,0,0,0
19951130,11182,SWI',NYSE,9.332889884,12.375,326,0,Scudder World Income,0,0,0
19951201,11182,SWI',NYSE,9.427161499,12.5,106,0,Scudder World Income,0,0,0
19951204,11182,SWI',NYSE,9.521433114,12.625,212,0,Scudder World Income,0,0,0
19951205,11182,SWI',NYSE,9.521433114,12.625,200,0,Scudder World Income,0,0,0
19951206,11182,SWI',NYSE,9.709976344,12.875,248,0,Scudder World Income,0,0,0
19951207,11182,SWI',NYSE,9.615704729,12.75,267,0,Scudder World Income,0,0,0
19951208,11182,SWI',NYSE,9.709976344,12.875,170,0,Scudder World Income,0,0,0
19951211,11182,SWI',NYSE,9.615704729,12.75,172,0,Scudder World Income,0,0,0
19951212,11182,SWI',NYSE,9.427161499,12.5,147,0,Scudder World Income,0,0,0
19951213,11182,SWI',NYSE,9.427161499,12.5,102,0,Scudder World Income,0,0,0
19951214,11182,SWI',NYSE,9.427161499,12.5,70,0,Scudder World Income,0,0,0
19951215,11182,SWI',NYSE,9.427161499,12.5,239,0,Scudder World Income,0,0,0
19951218,11182,SWI',NYSE,9.521433114,12.625,213,0,Scudder World Income,0,0,0
19951219,11182,SWI',NYSE,9.427161499,12.5,99,0,Scudder World Income,0,0,0
19951220,11182,SWI',NYSE,9.521433114,12.625,134,0,Scudder World Income,0,0,0
19951221,11182,SWI',NYSE,9.521433114,12.625,273,0,Scudder World Income,0,0,0
19951222,11182,SWI',NYSE,9.615704729,12.75,155,0,Scudder World Income,0,0,0
19951226,11182,SWI',NYSE,9.615704729,12.75,366,0,Scudder World Income,0,0,0
19951227,11182,SWI',NYSE,9.530128069,12.25,234,0,Scudder World Income,0,0,0
19951228,11182,SWI',NYSE,9.627374274,12.375,103,0,Scudder World Income,0,0,0
19951229,11182,SWI',NYSE,9.335635659,12,391,0,Scudder World Income,0,0,0
19960102,11182,SWI',NYSE,9.724620478,12.5,204,0,Scudder World Income,0,0,0
19960103,11182,SWI',NYSE,9.821866683,12.625,104,0,Scudder World Income,0,0,0
19960104,11182,SWI',NYSE,10.01635909,12.875,210,0,Scudder World Income,0,0,0
19960105,11182,SWI',NYSE,10.1136053,13,189,0,Scudder World Income,0,0,0
19960108,11182,SWI',NYSE,10.1136053,13,231,0,Scudder World Income,0,0,0
19960109,11182,SWI',NYSE,10.30809771,13.25,192,0,Scudder World Income,0,0,0
19960110,11182,SWI',NYSE,10.2108515,13.125,185,0,Scudder World Income,0,0,0
19960111,11182,SWI',NYSE,10.30809771,13.25,67,0,Scudder World Income,0,0,0
19960112,11182,SWI',NYSE,10.40534391,13.375,95,0,Scudder World Income,0,0,0
19960115,11182,SWI',NYSE,10.50259012,13.5,206,0,Scudder World Income,0,0,0
19960116,11182,SWI',NYSE,10.69708253,13.75,123,0,Scudder World Income,0,0,0
19960117,11182,SWI',NYSE,10.59983632,13.625,265,0,Scudder World Income,0,0,0
19960118,11182,SWI',NYSE,10.79432873,13.875,206,0,Scudder World Income,0,0,0
19960119,11182,SWI',NYSE,10.69708253,13.75,139,0,Scudder World Income,0,0,0
19960122,11182,SWI',NYSE,10.79432873,13.875,57,0,Scudder World Income,0,0,0
19960123,11182,SWI',NYSE,10.79432873,13.875,31,0,Scudder World Income,0,0,0
19960124,11182,SWI',NYSE,10.89157494,14,118,0,Scudder World Income,0,0,0
19960125,11182,SWI',NYSE,10.69708253,13.75,231,0,Scudder World Income,0,0,0
19960126,11182,SWI',NYSE,10.79432873,13.875,271,0,Scudder World Income,0,0,0
19960129,11182,SWI',NYSE,10.69708253,13.75,210,0,Scudder World Income,0,0,0
19960130,11182,SWI',NYSE,10.89157494,14,325,0,Scudder World Income,0,0,0
19960131,11182,SWI',NYSE,10.89157494,14,235,0,Scudder World Income,0,0,0
19960201,11182,SWI',NYSE,10.89157494,14,299,0,Scudder World Income,0,0,0
19960202,11182,SWI',NYSE,10.89157494,14,161,0,Scudder World Income,0,0,0
19960205,11182,SWI',NYSE,10.79432873,13.875,135,0,Scudder World Income,0,0,0
19960206,11182,SWI',NYSE,10.98882114,14.125,212,0,Scudder World Income,0,0,0
19960207,11182,SWI',NYSE,10.89157494,14,90,0,Scudder World Income,0,0,0
19960208,11182,SWI',NYSE,10.89157494,14,305,0,Scudder World Income,0,0,0
19960209,11182,SWI',NYSE,10.98882114,14.125,206,0,Scudder World Income,0,0,0
19960212,11182,SWI',NYSE,10.98882114,14.125,598,0,Scudder World Income,0,0,0
19960213,11182,SWI',NYSE,10.89157494,14,183,0,Scudder World Income,0,0,0
19960214,11182,SWI',NYSE,10.79432873,13.875,162,0,Scudder World Income,0,0,0
19960215,11182,SWI',NYSE,10.79432873,13.875,198,0,Scudder World Income,0,0,0
19960216,11182,SWI',NYSE,10.69708253,13.75,153,0,Scudder World Income,0,0,0
19960220,11182,SWI',NYSE,10.50259012,13.5,280,0,Scudder World Income,0,0,0
19960221,11182,SWI',NYSE,10.50259012,13.5,195,0,Scudder World Income,0,0,0
19960222,11182,SWI',NYSE,10.50259012,13.5,84,0,Scudder World Income,0,0,0
19960223,11182,SWI',NYSE,10.59983632,13.625,75,0,Scudder World Income,0,0,0
19960226,11182,SWI',NYSE,10.40534391,13.375,69,0,Scudder World Income,0,0,0
19960227,11182,SWI',NYSE,10.50259012,13.5,188,0,Scudder World Income,0,0,0
19960228,11182,SWI',NYSE,10.30809771,13.25,95,0,Scudder World Income,0,0,0
19960229,11182,SWI',NYSE,10.2108515,13.125,136,0,Scudder World Income,0,0,0
19960301,11182,SWI',NYSE,10.30809771,13.25,71,0,Scudder World Income,0,0,0
19960304,11182,SWI',NYSE,10.30809771,13.25,111,0,Scudder World Income,0,0,0
19960305,11182,SWI',NYSE,10.30809771,13.25,67,0,Scudder World Income,0,0,0
19960306,11182,SWI',NYSE,10.30809771,13.25,72,0,Scudder World Income,0,0,0
19960307,11182,SWI',NYSE,10.30809771,13.25,54,0,Scudder World Income,0,0,0
19960308,11182,SWI',NYSE,10.1136053,13,605,0,Scudder World Income,0,0,0
19960311,11182,SWI',NYSE,9.821866683,12.625,249,0,Scudder World Income,0,0,0
19960312,11182,SWI',NYSE,9.821866683,12.625,37,0,Scudder World Income,0,0,0
19960313,11182,SWI',NYSE,9.919112888,12.75,206,0,Scudder World Income,0,0,0
19960314,11182,SWI',NYSE,9.821866683,12.625,96,0,Scudder World Income,0,0,0
19960315,11182,SWI',NYSE,9.821866683,12.625,166,0,Scudder World Income,0,0,0
19960318,11182,SWI',NYSE,9.919112888,12.75,93,0,Scudder World Income,0,0,0
19960319,11182,SWI',NYSE,10.01635909,12.875,306,0,Scudder World Income,0,0,0
19960320,11182,SWI',NYSE,10.01635909,12.875,188,0,Scudder World Income,0,0,0
19960321,11182,SWI',NYSE,10.1136053,13,73,0,Scudder World Income,0,0,0
19960322,11182,SWI',NYSE,10.2108515,13.125,235,0,Scudder World Income,0,0,0
19960325,11182,SWI',NYSE,10.2108515,13.125,49,0,Scudder World Income,0,0,0
19960326,11182,SWI',NYSE,10.30809771,13.25,105,0,Scudder World Income,0,0,0
19960327,11182,SWI',NYSE,10.40534391,13.375,174,0,Scudder World Income,0,0,0
19960328,11182,SWI',NYSE,10.30809771,13.25,90,0,Scudder World Income,0,0,0
19960329,11182,SWI',NYSE,10.40534391,13.375,201,0,Scudder World Income,0,0,0
19960401,11182,SWI',NYSE,10.40534391,13.375,283,0,Scudder World Income,0,0,0
19960402,11182,SWI',NYSE,10.40534391,13.375,144,0,Scudder World Income,0,0,0
19960403,11182,SWI',NYSE,10.40534391,13.375,82,0,Scudder World Income,0,0,0
19960404,11182,SWI',NYSE,10.40534391,13.375,113,0,Scudder World Income,0,0,0
19960408,11182,SWI',NYSE,10.01635909,12.875,234,0,Scudder World Income,0,0,0
19960409,11182,SWI',NYSE,10.1136053,13,109,0,Scudder World Income,0,0,0
19960410,11182,SWI',NYSE,10.1136053,13,57,0,Scudder World Income,0,0,0
19960411,11182,SWI',NYSE,10.30809771,13.25,317,0,Scudder World Income,0,0,0
19960412,11182,SWI',NYSE,10.36550667,13,63,0,Scudder World Income,0,0,0
19960415,11182,SWI',NYSE,10.465175,13.125,211,0,Scudder World Income,0,0,0
19960416,11182,SWI',NYSE,10.465175,13.125,75,0,Scudder World Income,0,0,0
