DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
19950818,13084,PRYA',NYSE,12.87785537,53,951,0,Pittway Cl A,0,0,0
19950821,13084,PRYA',NYSE,12.93859997,53.25,45,0,Pittway Cl A,0,0,0
19950822,13084,PRYA',NYSE,13.12083377,54,650,0,Pittway Cl A,0,0,0
19950823,13084,PRYA',NYSE,12.99934457,53.5,1617,0,Pittway Cl A,0,0,0
19950824,13084,PRYA',NYSE,12.99934457,53.5,222,0,Pittway Cl A,0,0,0
19950825,13084,PRYA',NYSE,13.21195067,54.375,49,0,Pittway Cl A,0,0,0
19950828,13084,PRYA',NYSE,13.30306757,54.75,74,0,Pittway Cl A,0,0,0
19950829,13084,PRYA',NYSE,13.24232297,54.5,152,0,Pittway Cl A,0,0,0
19950830,13084,PRYA',NYSE,13.09046147,53.875,111,0,Pittway Cl A,0,0,0
19950831,13084,PRYA',NYSE,12.99934457,53.5,654,0,Pittway Cl A,0,0,0
19950901,13084,PRYA',NYSE,13.24232297,54.5,86,0,Pittway Cl A,0,0,0
19950905,13084,PRYA',NYSE,13.45492907,55.375,185,0,Pittway Cl A,0,0,0
19950906,13084,PRYA',NYSE,13.91051358,57.25,128,0,Pittway Cl A,0,0,0
19950907,13084,PRYA',NYSE,14.27498119,58.75,1305,0,Pittway Cl A,0,0,0
19950908,13084,PRYA',NYSE,14.51795959,59.75,2284,0,Pittway Cl A,0,0,0
19950911,13084,PRYA',NYSE,14.45721499,59.5,198,0,Pittway Cl A,0,0,0
19950912,13084,PRYA',NYSE,14.51795959,59.75,395,0,Pittway Cl A,0,0,0
19950913,13084,PRYA',NYSE,14.73101141,60.5,883,0,Pittway Cl A,0,0,0
19950914,13084,PRYA',NYSE,14.57883154,59.875,181,0,Pittway Cl A,0,0,0
19950915,13084,PRYA',NYSE,15.09624309,62,439,0,Pittway Cl A,0,0,0
19950918,13084,PRYA',NYSE,14.8527553,61,686,0,Pittway Cl A,0,0,0
19950919,13084,PRYA',NYSE,14.8527553,61,308,0,Pittway Cl A,0,0,0
19950920,13084,PRYA',NYSE,14.91362725,61.25,78,0,Pittway Cl A,0,0,0
19950921,13084,PRYA',NYSE,14.82231933,60.875,649,0,Pittway Cl A,0,0,0
19950922,13084,PRYA',NYSE,14.79188335,60.75,916,0,Pittway Cl A,0,0,0
19950925,13084,PRYA',NYSE,14.9744992,61.5,131,0,Pittway Cl A,0,0,0
19950926,13084,PRYA',NYSE,15.00493517,61.625,90,0,Pittway Cl A,0,0,0
19950927,13084,PRYA',NYSE,14.8527553,61,2004,0,Pittway Cl A,0,0,0
19950928,13084,PRYA',NYSE,14.91362725,61.25,16,0,Pittway Cl A,0,0,0
19950929,13084,PRYA',NYSE,15.15711504,62.25,201,0,Pittway Cl A,0,0,0
19951002,13084,PRYA',NYSE,15.06580712,61.875,41,0,Pittway Cl A,0,0,0
19951003,13084,PRYA',NYSE,15.09624309,62,99,0,Pittway Cl A,0,0,0
19951004,13084,PRYA',NYSE,14.9744992,61.5,49,0,Pittway Cl A,0,0,0
19951005,13084,PRYA',NYSE,14.9744992,61.5,0,0,Pittway Cl A,0,0,0
19951006,13084,PRYA',NYSE,14.94406322,61.375,90,0,Pittway Cl A,0,0,0
19951009,13084,PRYA',NYSE,14.18316387,58.25,390,0,Pittway Cl A,0,0,0
19951010,13084,PRYA',NYSE,13.81793219,56.75,308,0,Pittway Cl A,0,0,0
19951011,13084,PRYA',NYSE,14.04620199,57.6875,197,0,Pittway Cl A,0,0,0
19951012,13084,PRYA',NYSE,14.06141998,57.75,90,0,Pittway Cl A,0,0,0
19951013,13084,PRYA',NYSE,14.42665167,59.25,148,0,Pittway Cl A,0,0,0
19951016,13084,PRYA',NYSE,14.33534374,58.875,197,0,Pittway Cl A,0,0,0
19951017,13084,PRYA',NYSE,14.54839556,59.75,160,0,Pittway Cl A,0,0,0
19951018,13084,PRYA',NYSE,14.70057543,60.375,304,0,Pittway Cl A,0,0,0
19951019,13084,PRYA',NYSE,14.06141998,57.75,711,0,Pittway Cl A,0,0,0
19951020,13084,PRYA',NYSE,14.09185595,57.875,78,0,Pittway Cl A,0,0,0
19951023,13084,PRYA',NYSE,14.06141998,57.75,657,0,Pittway Cl A,0,0,0
19951024,13084,PRYA',NYSE,14.12229193,58,123,0,Pittway Cl A,0,0,0
19951025,13084,PRYA',NYSE,14.00054803,57.5,739,0,Pittway Cl A,0,0,0
19951026,13084,PRYA',NYSE,14.00054803,57.5,238,0,Pittway Cl A,0,0,0
19951027,13084,PRYA',NYSE,14.09185595,57.875,168,0,Pittway Cl A,0,0,0
19951030,13084,PRYA',NYSE,14.39621569,59.125,370,0,Pittway Cl A,0,0,0
19951031,13084,PRYA',NYSE,14.57883154,59.875,370,0,Pittway Cl A,0,0,0
19951101,13084,PRYA',NYSE,14.60926751,60,329,0,Pittway Cl A,0,0,0
19951102,13084,PRYA',NYSE,14.60926751,60,193,0,Pittway Cl A,0,0,0
19951103,13084,PRYA',NYSE,14.60926751,60,156,0,Pittway Cl A,0,0,0
19951106,13084,PRYA',NYSE,14.60926751,60,0,0,Pittway Cl A,0,0,0
19951107,13084,PRYA',NYSE,14.54839556,59.75,37,0,Pittway Cl A,0,0,0
19951108,13084,PRYA',NYSE,14.60926751,60,4,0,Pittway Cl A,0,0,0
19951109,13084,PRYA',NYSE,14.42665167,59.25,197,0,Pittway Cl A,0,0,0
19951110,13084,PRYA',NYSE,14.30490777,58.75,998,0,Pittway Cl A,0,0,0
19951113,13084,PRYA',NYSE,14.18316387,58.25,12,0,Pittway Cl A,0,0,0
