DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
19840301,5257,APD,NYSE,2.437763835,38,13203,0,Air Products & Chem,0,0,0
19840302,5257,APD,NYSE,2.485877595,38.75,11208,0,Air Products & Chem,0,0,0
19840305,5257,APD,NYSE,2.525972395,39.375,2245,0,Air Products & Chem,0,0,0
19840306,5257,APD,NYSE,2.525972395,39.375,3461,0,Air Products & Chem,0,0,0
19840307,5257,APD,NYSE,2.517953435,39.25,5425,0,Air Products & Chem,0,0,0
19840308,5257,APD,NYSE,2.525972395,39.375,1949,0,Air Products & Chem,0,0,0
19840309,5257,APD,NYSE,2.558048235,39.875,1200,0,Air Products & Chem,0,0,0
19840312,5257,APD,NYSE,2.654275754,41.375,3133,0,Air Products & Chem,0,0,0
19840313,5257,APD,NYSE,2.678332634,41.75,9930,0,Air Products & Chem,0,0,0
19840314,5257,APD,NYSE,2.574086155,40.125,40981,0,Air Products & Chem,0,0,0
19840315,5257,APD,NYSE,2.550029275,39.75,5128,0,Air Products & Chem,0,0,0
19840316,5257,APD,NYSE,2.670313674,41.625,44332,0,Air Products & Chem,0,0,0
19840319,5257,APD,NYSE,2.670313674,41.625,7654,0,Air Products & Chem,0,0,0
19840320,5257,APD,NYSE,2.694370554,42,13000,0,Air Products & Chem,0,0,0
19840321,5257,APD,NYSE,2.750503274,42.875,12704,0,Air Products & Chem,0,0,0
19840322,5257,APD,NYSE,2.758522234,43,23460,0,Air Products & Chem,0,0,0
19840323,5257,APD,NYSE,2.750503274,42.875,16617,0,Air Products & Chem,0,0,0
19840326,5257,APD,NYSE,2.750503274,42.875,6531,0,Air Products & Chem,0,0,0
19840327,5257,APD,NYSE,2.742484314,42.75,15276,0,Air Products & Chem,0,0,0
19840328,5257,APD,NYSE,2.862768714,44.625,24988,0,Air Products & Chem,0,0,0
19840329,5257,APD,NYSE,2.894844554,45.125,14450,0,Air Products & Chem,0,0,0
19840330,5257,APD,NYSE,2.967417259,46,23454,0,Air Products & Chem,0,0,0
