DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
19940204,6882,RRR',NYSE,13.5,20.25,97367,0,Renaissance Communications Corp,0,0,0
19940207,6882,RRR',NYSE,14.33333333,21.5,16356,0,Renaissance Communications Corp,0,0,0
19940208,6882,RRR',NYSE,14,21,9156,0,Renaissance Communications Corp,0,0,0
19940209,6882,RRR',NYSE,14.58333333,21.875,4962,0,Renaissance Communications Corp,0,0,0
19940210,6882,RRR',NYSE,14,21,5579,0,Renaissance Communications Corp,0,0,0
19940211,6882,RRR',NYSE,14,21,2576,0,Renaissance Communications Corp,0,0,0
19940214,6882,RRR',NYSE,13.66666667,20.5,11810,0,Renaissance Communications Corp,0,0,0
19940215,6882,RRR',NYSE,14,21,3122,0,Renaissance Communications Corp,0,0,0
19940216,6882,RRR',NYSE,13.83333333,20.75,2501,0,Renaissance Communications Corp,0,0,0
19940217,6882,RRR',NYSE,13.58333333,20.375,3998,0,Renaissance Communications Corp,0,0,0
19940218,6882,RRR',NYSE,13.33333333,20,2994,0,Renaissance Communications Corp,0,0,0
19940222,6882,RRR',NYSE,13.33333333,20,3923,0,Renaissance Communications Corp,0,0,0
19940223,6882,RRR',NYSE,13.83333333,20.75,2202,0,Renaissance Communications Corp,0,0,0
19940224,6882,RRR',NYSE,13.5,20.25,2733,0,Renaissance Communications Corp,0,0,0
19940225,6882,RRR',NYSE,13.5,20.25,6308,0,Renaissance Communications Corp,0,0,0
19940228,6882,RRR',NYSE,14,21,1865,0,Renaissance Communications Corp,0,0,0
19940301,6882,RRR',NYSE,13.5,20.25,3630,0,Renaissance Communications Corp,0,0,0
19940302,6882,RRR',NYSE,13.66666667,20.5,2217,0,Renaissance Communications Corp,0,0,0
19940303,6882,RRR',NYSE,13.33333333,20,2523,0,Renaissance Communications Corp,0,0,0
19940304,6882,RRR',NYSE,13.66666667,20.5,2879,0,Renaissance Communications Corp,0,0,0
19940307,6882,RRR',NYSE,13.66666667,20.5,3398,0,Renaissance Communications Corp,0,0,0
19940308,6882,RRR',NYSE,13.41666667,20.125,1923,0,Renaissance Communications Corp,0,0,0
19940309,6882,RRR',NYSE,13,19.5,1620,0,Renaissance Communications Corp,0,0,0
19940310,6882,RRR',NYSE,12.66666667,19,6521,0,Renaissance Communications Corp,0,0,0
19940311,6882,RRR',NYSE,12.66666667,19,1851,0,Renaissance Communications Corp,0,0,0
19940314,6882,RRR',NYSE,12.5,18.75,759,0,Renaissance Communications Corp,0,0,0
19940315,6882,RRR',NYSE,13.16666667,19.75,1763,0,Renaissance Communications Corp,0,0,0
19940316,6882,RRR',NYSE,13.66666667,20.5,1494,0,Renaissance Communications Corp,0,0,0
19940317,6882,RRR',NYSE,13.25,19.875,2828,0,Renaissance Communications Corp,0,0,0
19940318,6882,RRR',NYSE,13.16666667,19.75,765,0,Renaissance Communications Corp,0,0,0
19940321,6882,RRR',NYSE,13.5,20.25,2337,0,Renaissance Communications Corp,0,0,0
19940322,6882,RRR',NYSE,13.58333333,20.375,959,0,Renaissance Communications Corp,0,0,0
19940323,6882,RRR',NYSE,13.66666667,20.5,2321,0,Renaissance Communications Corp,0,0,0
19940324,6882,RRR',NYSE,14.83333333,22.25,8729,0,Renaissance Communications Corp,0,0,0
19940325,6882,RRR',NYSE,14.5,21.75,7647,0,Renaissance Communications Corp,0,0,0
19940328,6882,RRR',NYSE,14,21,3318,0,Renaissance Communications Corp,0,0,0
19940329,6882,RRR',NYSE,13.83333333,20.75,2960,0,Renaissance Communications Corp,0,0,0
19940330,6882,RRR',NYSE,13.91666667,20.875,2961,0,Renaissance Communications Corp,0,0,0
19940331,6882,RRR',NYSE,14,21,2585,0,Renaissance Communications Corp,0,0,0
19940404,6882,RRR',NYSE,13.5,20.25,2349,0,Renaissance Communications Corp,0,0,0
19940405,6882,RRR',NYSE,14.16666667,21.25,1203,0,Renaissance Communications Corp,0,0,0
