DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
19961231,33191,WORC',OTC,0.28125,0.28125,10,0,Wardcraft Systems Inc,0,0,0
19970102,33191,WORC',OTC,0.28125,0.28125,93,0,Wardcraft Systems Inc,0,0,0
19970103,33191,WORC',OTC,0.296875,0.296875,10,0,Wardcraft Systems Inc,0,0,0
19970106,33191,WORC',OTC,0.4375,0.4375,30,0,Wardcraft Systems Inc,0,0,0
19970107,33191,WORC',OTC,0.296875,0.296875,139,0,Wardcraft Systems Inc,0,0,0
19970108,33191,WORC',OTC,0.296875,0.296875,0,0,Wardcraft Systems Inc,0,0,0
19970109,33191,WORC',OTC,0.375,0.375,415,0,Wardcraft Systems Inc,0,0,0
19970110,33191,WORC',OTC,0.34375,0.34375,976,0,Wardcraft Systems Inc,0,0,0
19970113,33191,WORC',OTC,0.375,0.375,654,0,Wardcraft Systems Inc,0,0,0
19970114,33191,WORC',OTC,0.4375,0.4375,885,0,Wardcraft Systems Inc,0,0,0
19970115,33191,WORC',OTC,0.5,0.5,2073,0,Wardcraft Systems Inc,0,0,0
19970116,33191,WORC',OTC,0.453125,0.453125,266,0,Wardcraft Systems Inc,0,0,0
19970117,33191,WORC',OTC,0.453125,0.453125,0,0,Wardcraft Systems Inc,0,0,0
19970120,33191,WORC',OTC,0.453125,0.453125,1,0,Wardcraft Systems Inc,0,0,0
19970121,33191,WORC',OTC,0.5,0.5,243,0,Wardcraft Systems Inc,0,0,0
19970122,33191,WORC',OTC,0.453125,0.453125,366,0,Wardcraft Systems Inc,0,0,0
19970123,33191,WORC',OTC,0.453125,0.453125,30,0,Wardcraft Systems Inc,0,0,0
19970124,33191,WORC',OTC,0.4375,0.4375,530,0,Wardcraft Systems Inc,0,0,0
19970127,33191,WORC',OTC,0.4375,0.4375,90,0,Wardcraft Systems Inc,0,0,0
19970128,33191,WORC',OTC,0.4375,0.4375,130,0,Wardcraft Systems Inc,0,0,0
19970129,33191,WORC',OTC,0.515625,0.515625,1731,0,Wardcraft Systems Inc,0,0,0
19970130,33191,WORC',OTC,0.453125,0.453125,238,0,Wardcraft Systems Inc,0,0,0
19970131,33191,WORC',OTC,0.515625,0.515625,60,0,Wardcraft Systems Inc,0,0,0
19970203,33191,WORC',OTC,0.515625,0.515625,76,0,Wardcraft Systems Inc,0,0,0
19970204,33191,WORC',OTC,0.515625,0.515625,30,0,Wardcraft Systems Inc,0,0,0
19970205,33191,WORC',OTC,0.4375,0.4375,300,0,Wardcraft Systems Inc,0,0,0
