DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
19840301,5804,NYT,NYSE,4.003837158,24.875,746,0,New York Times Class A,0,0,0
19840302,5804,NYT,NYSE,4.023956942,25,1348,0,New York Times Class A,0,0,0
19840305,5804,NYT,NYSE,4.023956942,25,1497,0,New York Times Class A,0,0,0
19840306,5804,NYT,NYSE,3.943477803,24.5,1255,0,New York Times Class A,0,0,0
19840307,5804,NYT,NYSE,3.923358019,24.375,851,0,New York Times Class A,0,0,0
19840308,5804,NYT,NYSE,3.943477803,24.5,677,0,New York Times Class A,0,0,0
19840309,5804,NYT,NYSE,4.003837158,24.875,2019,0,New York Times Class A,0,0,0
19840312,5804,NYT,NYSE,3.883118449,24.125,1006,0,New York Times Class A,0,0,0
19840313,5804,NYT,NYSE,3.762399741,23.375,2411,0,New York Times Class A,0,0,0
19840314,5804,NYT,NYSE,3.722160172,23.125,2833,0,New York Times Class A,0,0,0
19840315,5804,NYT,NYSE,3.963597588,24.625,2721,0,New York Times Class A,0,0,0
19840316,5804,NYT,NYSE,4.023956942,25,1305,0,New York Times Class A,0,0,0
19840319,5804,NYT,NYSE,3.862998665,24,565,0,New York Times Class A,0,0,0
19840320,5804,NYT,NYSE,3.903238234,24.25,1758,0,New York Times Class A,0,0,0
19840321,5804,NYT,NYSE,3.862998665,24,2181,0,New York Times Class A,0,0,0
19840322,5804,NYT,NYSE,3.883118449,24.125,795,0,New York Times Class A,0,0,0
19840323,5804,NYT,NYSE,3.903238234,24.25,1187,0,New York Times Class A,0,0,0
19840326,5804,NYT,NYSE,4.064196512,25.25,2218,0,New York Times Class A,0,0,0
19840327,5804,NYT,NYSE,4.084316296,25.375,2106,0,New York Times Class A,0,0,0
19840328,5804,NYT,NYSE,4.225154789,26.25,6337,0,New York Times Class A,0,0,0
19840329,5804,NYT,NYSE,4.225154789,26.25,1535,0,New York Times Class A,0,0,0
19840330,5804,NYT,NYSE,4.305633928,26.75,808,0,New York Times Class A,0,0,0
19840402,5804,NYT,NYSE,4.225154789,26.25,2553,0,New York Times Class A,0,0,0
19840403,5804,NYT,NYSE,4.225154789,26.25,2336,0,New York Times Class A,0,0,0
19840404,5804,NYT,NYSE,4.265394359,26.5,3622,0,New York Times Class A,0,0,0
19840405,5804,NYT,NYSE,4.305633928,26.75,1361,0,New York Times Class A,0,0,0
19840406,5804,NYT,NYSE,4.406232852,27.375,8362,0,New York Times Class A,0,0,0
19840409,5804,NYT,NYSE,4.325753713,26.875,7524,0,New York Times Class A,0,0,0
19840410,5804,NYT,NYSE,4.345873498,27,2622,0,New York Times Class A,0,0,0
19840411,5804,NYT,NYSE,4.345873498,27,261,0,New York Times Class A,0,0,0
19840412,5804,NYT,NYSE,4.245274574,26.375,6455,0,New York Times Class A,0,0,0
19840413,5804,NYT,NYSE,4.225154789,26.25,870,0,New York Times Class A,0,0,0
19840416,5804,NYT,NYSE,4.18491522,26,1516,0,New York Times Class A,0,0,0
19840417,5804,NYT,NYSE,4.305633928,26.75,2535,0,New York Times Class A,0,0,0
19840418,5804,NYT,NYSE,4.305633928,26.75,1472,0,New York Times Class A,0,0,0
19840419,5804,NYT,NYSE,4.265394359,26.5,4889,0,New York Times Class A,0,0,0
19840423,5804,NYT,NYSE,4.265394359,26.5,1305,0,New York Times Class A,0,0,0
19840424,5804,NYT,NYSE,4.144675651,25.75,696,0,New York Times Class A,0,0,0
19840425,5804,NYT,NYSE,4.426352636,27.5,1758,0,New York Times Class A,0,0,0
19840426,5804,NYT,NYSE,4.607430699,28.625,3330,0,New York Times Class A,0,0,0
19840427,5804,NYT,NYSE,4.587310914,28.5,1795,0,New York Times Class A,0,0,0
19840430,5804,NYT,NYSE,4.52695156,28.125,708,0,New York Times Class A,0,0,0
19840501,5804,NYT,NYSE,4.486711991,27.875,1590,0,New York Times Class A,0,0,0
19840502,5804,NYT,NYSE,4.567191129,28.375,826,0,New York Times Class A,0,0,0
19840503,5804,NYT,NYSE,4.52695156,28.125,596,0,New York Times Class A,0,0,0
19840504,5804,NYT,NYSE,4.506831775,28,2230,0,New York Times Class A,0,0,0
19840507,5804,NYT,NYSE,4.506831775,28,3082,0,New York Times Class A,0,0,0
19840508,5804,NYT,NYSE,4.587310914,28.5,1274,0,New York Times Class A,0,0,0
19840509,5804,NYT,NYSE,4.667790053,29,3808,0,New York Times Class A,0,0,0
19840510,5804,NYT,NYSE,4.708029622,29.25,2895,0,New York Times Class A,0,0,0
19840511,5804,NYT,NYSE,4.768388977,29.625,15725,0,New York Times Class A,0,0,0
19840514,5804,NYT,NYSE,4.627550484,28.75,10493,0,New York Times Class A,0,0,0
19840515,5804,NYT,NYSE,4.607430699,28.625,4293,0,New York Times Class A,0,0,0
19840516,5804,NYT,NYSE,4.627550484,28.75,4368,0,New York Times Class A,0,0,0
19840517,5804,NYT,NYSE,4.506831775,28,14513,0,New York Times Class A,0,0,0
19840518,5804,NYT,NYSE,4.607430699,28.625,4299,0,New York Times Class A,0,0,0
19840521,5804,NYT,NYSE,4.567191129,28.375,410,0,New York Times Class A,0,0,0
