DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
20051215,68317,URXE',OTC,72,0.72,0,0,Mustang Geotherm,0,0,0
20051216,68317,URXE',OTC,72,0.72,0,0,Mustang Geotherm,0,0,0
20051219,68317,URXE',OTC,72,0.72,0,0,Mustang Geotherm,0,0,0
20051220,68317,URXE',OTC,72,0.72,0,0,Mustang Geotherm,0,0,0
20051221,68317,URXE',OTC,72,0.72,0,0,Mustang Geotherm,0,0,0
20051222,68317,URXE',OTC,72,0.72,6,0,Mustang Geotherm,0,0,0
20051223,68317,URXE',OTC,70,0.7,2,0,Mustang Geotherm,0,0,0
20051227,68317,URXE',OTC,72,0.72,4,0,Mustang Geotherm,0,0,0
20051228,68317,URXE',OTC,72,0.72,0,0,Mustang Geotherm,0,0,0
20051229,68317,URXE',OTC,72,0.72,0,0,Mustang Geotherm,0,0,0
20051230,68317,URXE',OTC,70,0.7,0,0,Mustang Geotherm,0,0,0
20060103,68317,URXE',OTC,70,0.7,0,0,Mustang Geotherm,0,0,0
20060104,68317,URXE',OTC,70,0.7,0,0,Mustang Geotherm,0,0,0
20060105,68317,URXE',OTC,70,0.7,0,0,Mustang Geotherm,0,0,0
20060106,68317,URXE',OTC,70,0.7,0,0,Mustang Geotherm,0,0,0
20060109,68317,URXE',OTC,70,0.7,0,0,Mustang Geotherm,0,0,0
20060110,68317,URXE',OTC,70,0.7,0,0,Mustang Geotherm,0,0,0
20060111,68317,URXE',OTC,70,0.7,0,0,Mustang Geotherm,0,0,0
20060112,68317,URXE',OTC,75,0.75,0,0,Mustang Geotherm,0,0,0
20060113,68317,URXE',OTC,70,0.7,26,0,Mustang Geotherm,0,0,0
20060117,68317,URXE',OTC,70,0.7,0,0,Mustang Geotherm,0,0,0
20060118,68317,URXE',OTC,70,0.7,2,0,Mustang Geotherm,0,0,0
20060119,68317,URXE',OTC,70,0.7,0,0,Mustang Geotherm,0,0,0
20060120,68317,URXE',OTC,70,0.7,0,0,Mustang Geotherm,0,0,0
20060123,68317,URXE',OTC,73,0.73,4,0,Mustang Geotherm,0,0,0
20060124,68317,URXE',OTC,73,0.73,0,0,Mustang Geotherm,0,0,0
20060125,68317,URXE',OTC,73,0.73,0,0,Mustang Geotherm,0,0,0
20060126,68317,URXE',OTC,73,0.73,0,0,Mustang Geotherm,0,0,0
20060127,68317,URXE',OTC,75,0.75,1,0,Mustang Geotherm,0,0,0
20060130,68317,URXE',OTC,75,0.75,0,0,Mustang Geotherm,0,0,0
20060131,68317,URXE',OTC,75,0.75,0,0,Mustang Geotherm,0,0,0
20060201,68317,URXE',OTC,74,0.74,4,0,Mustang Geotherm,0,0,0
20060202,68317,URXE',OTC,74,0.74,0,0,Mustang Geotherm,0,0,0
20060203,68317,URXE',OTC,74,0.74,0,0,Mustang Geotherm,0,0,0
20060206,68317,URXE',OTC,74,0.74,0,0,Mustang Geotherm,0,0,0
20060207,68317,URXE',OTC,74,0.74,0,0,Mustang Geotherm,0,0,0
20060208,68317,URXE',OTC,74,0.74,0,0,Mustang Geotherm,0,0,0
20060209,68317,URXE',OTC,71,0.71,1,0,Mustang Geotherm,0,0,0
20060210,68317,URXE',OTC,71,0.71,0,0,Mustang Geotherm,0,0,0
20060213,68317,URXE',OTC,75,0.75,3,0,Mustang Geotherm,0,0,0
20060214,68317,URXE',OTC,75,0.75,0,0,Mustang Geotherm,0,0,0
20060215,68317,URXE',OTC,75,0.75,0,0,Mustang Geotherm,0,0,0
