DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
19840301,5291,DUK,NYSE,2.164629736,22.875,20639,0,Duke Energy Corp,0,0,0
19840302,5291,DUK,NYSE,2.176458314,23,14340,0,Duke Energy Corp,0,0,0
19840305,5291,DUK,NYSE,2.152801158,22.75,3656,0,Duke Energy Corp,0,0,0
19840306,5291,DUK,NYSE,2.14097258,22.625,27941,0,Duke Energy Corp,0,0,0
19840307,5291,DUK,NYSE,2.117315425,22.375,8909,0,Duke Energy Corp,0,0,0
19840308,5291,DUK,NYSE,2.152801158,22.75,13643,0,Duke Energy Corp,0,0,0
19840309,5291,DUK,NYSE,2.14097258,22.625,6404,0,Duke Energy Corp,0,0,0
19840312,5291,DUK,NYSE,2.164629736,22.875,9775,0,Duke Energy Corp,0,0,0
19840313,5291,DUK,NYSE,2.188286891,23.125,9828,0,Duke Energy Corp,0,0,0
19840314,5291,DUK,NYSE,2.200115469,23.25,10663,0,Duke Energy Corp,0,0,0
19840315,5291,DUK,NYSE,2.259258358,23.875,13992,0,Duke Energy Corp,0,0,0
19840316,5291,DUK,NYSE,2.294744092,24.25,29801,0,Duke Energy Corp,0,0,0
19840319,5291,DUK,NYSE,2.306572669,24.375,50587,0,Duke Energy Corp,0,0,0
19840320,5291,DUK,NYSE,2.294744092,24.25,11054,0,Duke Energy Corp,0,0,0
19840321,5291,DUK,NYSE,2.282915514,24.125,6045,0,Duke Energy Corp,0,0,0
19840322,5291,DUK,NYSE,2.259258358,23.875,23238,0,Duke Energy Corp,0,0,0
19840323,5291,DUK,NYSE,2.235601203,23.625,10980,0,Duke Energy Corp,0,0,0
19840326,5291,DUK,NYSE,2.282915514,24.125,3403,0,Duke Energy Corp,0,0,0
19840327,5291,DUK,NYSE,2.259258358,23.875,3434,0,Duke Energy Corp,0,0,0
19840328,5291,DUK,NYSE,2.282915514,24.125,2832,0,Duke Energy Corp,0,0,0
19840329,5291,DUK,NYSE,2.271086936,24,2219,0,Duke Energy Corp,0,0,0
19840330,5291,DUK,NYSE,2.271086936,24,25732,0,Duke Energy Corp,0,0,0
19840402,5291,DUK,NYSE,2.271086936,24,12417,0,Duke Energy Corp,0,0,0
19840403,5291,DUK,NYSE,2.24742978,23.75,6784,0,Duke Energy Corp,0,0,0
19840404,5291,DUK,NYSE,2.24742978,23.75,39692,0,Duke Energy Corp,0,0,0
19840405,5291,DUK,NYSE,2.24742978,23.75,32760,0,Duke Energy Corp,0,0,0
19840406,5291,DUK,NYSE,2.235601203,23.625,19138,0,Duke Energy Corp,0,0,0
19840409,5291,DUK,NYSE,2.235601203,23.625,4512,0,Duke Energy Corp,0,0,0
19840410,5291,DUK,NYSE,2.235601203,23.625,6362,0,Duke Energy Corp,0,0,0
19840411,5291,DUK,NYSE,2.235601203,23.625,21896,0,Duke Energy Corp,0,0,0
19840412,5291,DUK,NYSE,2.24742978,23.75,18715,0,Duke Energy Corp,0,0,0
19840413,5291,DUK,NYSE,2.24742978,23.75,10578,0,Duke Energy Corp,0,0,0
19840416,5291,DUK,NYSE,2.24742978,23.75,17796,0,Duke Energy Corp,0,0,0
19840417,5291,DUK,NYSE,2.271086936,24,4470,0,Duke Energy Corp,0,0,0
19840418,5291,DUK,NYSE,2.271086936,24,17828,0,Duke Energy Corp,0,0,0
19840419,5291,DUK,NYSE,2.259258358,23.875,8010,0,Duke Energy Corp,0,0,0
19840423,5291,DUK,NYSE,2.24742978,23.75,5696,0,Duke Energy Corp,0,0,0
19840424,5291,DUK,NYSE,2.259258358,23.875,11730,0,Duke Energy Corp,0,0,0
19840425,5291,DUK,NYSE,2.282915514,24.125,7366,0,Duke Energy Corp,0,0,0
19840426,5291,DUK,NYSE,2.271086936,24,4079,0,Duke Energy Corp,0,0,0
19840427,5291,DUK,NYSE,2.235601203,23.625,8116,0,Duke Energy Corp,0,0,0
19840430,5291,DUK,NYSE,2.235601203,23.625,32538,0,Duke Energy Corp,0,0,0
19840501,5291,DUK,NYSE,2.259258358,23.875,13136,0,Duke Energy Corp,0,0,0
19840502,5291,DUK,NYSE,2.294744092,24.25,18588,0,Duke Energy Corp,0,0,0
19840503,5291,DUK,NYSE,2.294744092,24.25,3202,0,Duke Energy Corp,0,0,0
19840504,5291,DUK,NYSE,2.282915514,24.125,4618,0,Duke Energy Corp,0,0,0
19840507,5291,DUK,NYSE,2.271086936,24,6108,0,Duke Energy Corp,0,0,0
19840508,5291,DUK,NYSE,2.294744092,24.25,4861,0,Duke Energy Corp,0,0,0
19840509,5291,DUK,NYSE,2.294744092,24.25,3244,0,Duke Energy Corp,0,0,0
19840510,5291,DUK,NYSE,2.259258358,23.875,32421,0,Duke Energy Corp,0,0,0
19840511,5291,DUK,NYSE,2.282915514,24.125,55174,0,Duke Energy Corp,0,0,0
19840514,5291,DUK,NYSE,2.279520483,23.5,29257,0,Duke Energy Corp,0,0,0
19840515,5291,DUK,NYSE,2.279520483,23.5,37907,0,Duke Energy Corp,0,0,0
19840516,5291,DUK,NYSE,2.279520483,23.5,29907,0,Duke Energy Corp,0,0,0
19840517,5291,DUK,NYSE,2.267395374,23.375,3732,0,Duke Energy Corp,0,0,0
19840518,5291,DUK,NYSE,2.279520483,23.5,2680,0,Duke Energy Corp,0,0,0
19840521,5291,DUK,NYSE,2.255270265,23.25,22763,0,Duke Energy Corp,0,0,0
19840522,5291,DUK,NYSE,2.255270265,23.25,4443,0,Duke Energy Corp,0,0,0
19840523,5291,DUK,NYSE,2.255270265,23.25,2979,0,Duke Energy Corp,0,0,0
19840524,5291,DUK,NYSE,2.231020047,23,3660,0,Duke Energy Corp,0,0,0
19840525,5291,DUK,NYSE,2.231020047,23,4742,0,Duke Energy Corp,0,0,0
19840529,5291,DUK,NYSE,2.218894938,22.875,34237,0,Duke Energy Corp,0,0,0
19840530,5291,DUK,NYSE,2.218894938,22.875,10814,0,Duke Energy Corp,0,0,0
19840531,5291,DUK,NYSE,2.231020047,23,1990,0,Duke Energy Corp,0,0,0
19840601,5291,DUK,NYSE,2.279520483,23.5,27938,0,Duke Energy Corp,0,0,0
19840604,5291,DUK,NYSE,2.31589581,23.875,4629,0,Duke Energy Corp,0,0,0
19840605,5291,DUK,NYSE,2.267395374,23.375,55577,0,Duke Energy Corp,0,0,0
19840606,5291,DUK,NYSE,2.267395374,23.375,5639,0,Duke Energy Corp,0,0,0
19840607,5291,DUK,NYSE,2.267395374,23.375,1763,0,Duke Energy Corp,0,0,0
19840608,5291,DUK,NYSE,2.303770701,23.75,15969,0,Duke Energy Corp,0,0,0
19840611,5291,DUK,NYSE,2.291645592,23.625,29381,0,Duke Energy Corp,0,0,0
19840612,5291,DUK,NYSE,2.328020919,24,20216,0,Duke Energy Corp,0,0,0
19840613,5291,DUK,NYSE,2.340146028,24.125,10299,0,Duke Energy Corp,0,0,0
19840614,5291,DUK,NYSE,2.352271137,24.25,15804,0,Duke Energy Corp,0,0,0
19840615,5291,DUK,NYSE,2.31589581,23.875,12072,0,Duke Energy Corp,0,0,0
19840618,5291,DUK,NYSE,2.352271137,24.25,12835,0,Duke Energy Corp,0,0,0
19840619,5291,DUK,NYSE,2.388646464,24.625,21371,0,Duke Energy Corp,0,0,0
19840620,5291,DUK,NYSE,2.425021791,25,19288,0,Duke Energy Corp,0,0,0
19840621,5291,DUK,NYSE,2.412896682,24.875,8876,0,Duke Energy Corp,0,0,0
19840622,5291,DUK,NYSE,2.400771573,24.75,8423,0,Duke Energy Corp,0,0,0
19840625,5291,DUK,NYSE,2.400771573,24.75,11371,0,Duke Energy Corp,0,0,0
19840626,5291,DUK,NYSE,2.400771573,24.75,22732,0,Duke Energy Corp,0,0,0
19840627,5291,DUK,NYSE,2.364396246,24.375,6423,0,Duke Energy Corp,0,0,0
19840628,5291,DUK,NYSE,2.364396246,24.375,15371,0,Duke Energy Corp,0,0,0
19840629,5291,DUK,NYSE,2.376521355,24.5,15742,0,Duke Energy Corp,0,0,0
19840702,5291,DUK,NYSE,2.364396246,24.375,4454,0,Duke Energy Corp,0,0,0
19840703,5291,DUK,NYSE,2.388646464,24.625,8763,0,Duke Energy Corp,0,0,0
19840705,5291,DUK,NYSE,2.412896682,24.875,8691,0,Duke Energy Corp,0,0,0
19840706,5291,DUK,NYSE,2.449272009,25.25,17412,0,Duke Energy Corp,0,0,0
19840709,5291,DUK,NYSE,2.4371469,25.125,11258,0,Duke Energy Corp,0,0,0
19840710,5291,DUK,NYSE,2.425021791,25,7979,0,Duke Energy Corp,0,0,0
19840711,5291,DUK,NYSE,2.412896682,24.875,3938,0,Duke Energy Corp,0,0,0
19840712,5291,DUK,NYSE,2.400771573,24.75,12268,0,Duke Energy Corp,0,0,0
19840713,5291,DUK,NYSE,2.4371469,25.125,10330,0,Duke Energy Corp,0,0,0
19840716,5291,DUK,NYSE,2.449272009,25.25,5330,0,Duke Energy Corp,0,0,0
19840717,5291,DUK,NYSE,2.485647335,25.625,19928,0,Duke Energy Corp,0,0,0
19840718,5291,DUK,NYSE,2.485647335,25.625,8897,0,Duke Energy Corp,0,0,0
19840719,5291,DUK,NYSE,2.485647335,25.625,5299,0,Duke Energy Corp,0,0,0
19840720,5291,DUK,NYSE,2.473522226,25.5,5443,0,Duke Energy Corp,0,0,0
19840723,5291,DUK,NYSE,2.473522226,25.5,14546,0,Duke Energy Corp,0,0,0
19840724,5291,DUK,NYSE,2.461397118,25.375,14660,0,Duke Energy Corp,0,0,0
19840725,5291,DUK,NYSE,2.473522226,25.5,16845,0,Duke Energy Corp,0,0,0
19840726,5291,DUK,NYSE,2.497772444,25.75,9361,0,Duke Energy Corp,0,0,0
19840727,5291,DUK,NYSE,2.485647335,25.625,8320,0,Duke Energy Corp,0,0,0
19840730,5291,DUK,NYSE,2.473522226,25.5,2216,0,Duke Energy Corp,0,0,0
19840731,5291,DUK,NYSE,2.461397118,25.375,2660,0,Duke Energy Corp,0,0,0
19840801,5291,DUK,NYSE,2.485647335,25.625,6196,0,Duke Energy Corp,0,0,0
19840802,5291,DUK,NYSE,2.534147771,26.125,24144,0,Duke Energy Corp,0,0,0
19840803,5291,DUK,NYSE,2.558397989,26.375,21495,0,Duke Energy Corp,0,0,0
19840806,5291,DUK,NYSE,2.558397989,26.375,14639,0,Duke Energy Corp,0,0,0
19840807,5291,DUK,NYSE,2.558397989,26.375,9876,0,Duke Energy Corp,0,0,0
19840808,5291,DUK,NYSE,2.558397989,26.375,24876,0,Duke Energy Corp,0,0,0
19840809,5291,DUK,NYSE,2.594773316,26.75,11546,0,Duke Energy Corp,0,0,0
19840810,5291,DUK,NYSE,2.594773316,26.75,17825,0,Duke Energy Corp,0,0,0
19840813,5291,DUK,NYSE,2.569451188,25.875,8741,0,Duke Energy Corp,0,0,0
19840814,5291,DUK,NYSE,2.519799958,25.375,5398,0,Duke Energy Corp,0,0,0
19840815,5291,DUK,NYSE,2.519799958,25.375,8620,0,Duke Energy Corp,0,0,0
19840816,5291,DUK,NYSE,2.557038381,25.75,8056,0,Duke Energy Corp,0,0,0
19840817,5291,DUK,NYSE,2.544625573,25.625,15357,0,Duke Energy Corp,0,0,0
19840820,5291,DUK,NYSE,2.532212765,25.5,12457,0,Duke Energy Corp,0,0,0
19840821,5291,DUK,NYSE,2.494974342,25.125,14028,0,Duke Energy Corp,0,0,0
19840822,5291,DUK,NYSE,2.631515227,26.5,15035,0,Duke Energy Corp,0,0,0
19840823,5291,DUK,NYSE,2.619102419,26.375,7764,0,Duke Energy Corp,0,0,0
19840824,5291,DUK,NYSE,2.619102419,26.375,4038,0,Duke Energy Corp,0,0,0
19840827,5291,DUK,NYSE,2.619102419,26.375,5589,0,Duke Energy Corp,0,0,0
19840828,5291,DUK,NYSE,2.606689611,26.25,4632,0,Duke Energy Corp,0,0,0
19840829,5291,DUK,NYSE,2.594276804,26.125,6193,0,Duke Energy Corp,0,0,0
19840830,5291,DUK,NYSE,2.606689611,26.25,2840,0,Duke Energy Corp,0,0,0
19840831,5291,DUK,NYSE,2.594276804,26.125,2961,0,Duke Energy Corp,0,0,0
19840904,5291,DUK,NYSE,2.569451188,25.875,12195,0,Duke Energy Corp,0,0,0
19840905,5291,DUK,NYSE,2.594276804,26.125,12940,0,Duke Energy Corp,0,0,0
19840906,5291,DUK,NYSE,2.594276804,26.125,12034,0,Duke Energy Corp,0,0,0
19840907,5291,DUK,NYSE,2.594276804,26.125,12910,0,Duke Energy Corp,0,0,0
19840910,5291,DUK,NYSE,2.581863996,26,20684,0,Duke Energy Corp,0,0,0
19840911,5291,DUK,NYSE,2.581863996,26,19194,0,Duke Energy Corp,0,0,0
19840912,5291,DUK,NYSE,2.581863996,26,4109,0,Duke Energy Corp,0,0,0
19840913,5291,DUK,NYSE,2.619102419,26.375,9567,0,Duke Energy Corp,0,0,0
19840914,5291,DUK,NYSE,2.656340842,26.75,27008,0,Duke Energy Corp,0,0,0
19840917,5291,DUK,NYSE,2.606689611,26.25,14974,0,Duke Energy Corp,0,0,0
19840918,5291,DUK,NYSE,2.656340842,26.75,59394,0,Duke Energy Corp,0,0,0
19840919,5291,DUK,NYSE,2.66875365,26.875,11450,0,Duke Energy Corp,0,0,0
19840920,5291,DUK,NYSE,2.71840488,27.375,21711,0,Duke Energy Corp,0,0,0
19840921,5291,DUK,NYSE,2.693579265,27.125,10674,0,Duke Energy Corp,0,0,0
19840924,5291,DUK,NYSE,2.693579265,27.125,5659,0,Duke Energy Corp,0,0,0
19840925,5291,DUK,NYSE,2.705992073,27.25,9990,0,Duke Energy Corp,0,0,0
19840926,5291,DUK,NYSE,2.743230496,27.625,25840,0,Duke Energy Corp,0,0,0
19840927,5291,DUK,NYSE,2.743230496,27.625,35991,0,Duke Energy Corp,0,0,0
19840928,5291,DUK,NYSE,2.743230496,27.625,28519,0,Duke Energy Corp,0,0,0
19841001,5291,DUK,NYSE,2.730817688,27.5,7301,0,Duke Energy Corp,0,0,0
19841002,5291,DUK,NYSE,2.705992073,27.25,9587,0,Duke Energy Corp,0,0,0
19841003,5291,DUK,NYSE,2.71840488,27.375,16737,0,Duke Energy Corp,0,0,0
19841004,5291,DUK,NYSE,2.71840488,27.375,9526,0,Duke Energy Corp,0,0,0
19841005,5291,DUK,NYSE,2.730817688,27.5,15156,0,Duke Energy Corp,0,0,0
19841008,5291,DUK,NYSE,2.730817688,27.5,18056,0,Duke Energy Corp,0,0,0
19841009,5291,DUK,NYSE,2.71840488,27.375,18469,0,Duke Energy Corp,0,0,0
19841010,5291,DUK,NYSE,2.755643303,27.75,55809,0,Duke Energy Corp,0,0,0
19841011,5291,DUK,NYSE,2.755643303,27.75,39808,0,Duke Energy Corp,0,0,0
19841012,5291,DUK,NYSE,2.755643303,27.75,56877,0,Duke Energy Corp,0,0,0
19841015,5291,DUK,NYSE,2.792881726,28.125,36746,0,Duke Energy Corp,0,0,0
19841016,5291,DUK,NYSE,2.792881726,28.125,40432,0,Duke Energy Corp,0,0,0
19841017,5291,DUK,NYSE,2.867358573,28.875,24833,0,Duke Energy Corp,0,0,0
19841018,5291,DUK,NYSE,2.941835419,29.625,26273,0,Duke Energy Corp,0,0,0
19841019,5291,DUK,NYSE,2.917009803,29.375,31792,0,Duke Energy Corp,0,0,0
19841022,5291,DUK,NYSE,2.87977138,29,14320,0,Duke Energy Corp,0,0,0
19841023,5291,DUK,NYSE,2.892184188,29.125,18741,0,Duke Energy Corp,0,0,0
19841024,5291,DUK,NYSE,2.854945765,28.75,11480,0,Duke Energy Corp,0,0,0
19841025,5291,DUK,NYSE,2.867358573,28.875,14783,0,Duke Energy Corp,0,0,0
19841026,5291,DUK,NYSE,2.842532957,28.625,6888,0,Duke Energy Corp,0,0,0
19841029,5291,DUK,NYSE,2.830120149,28.5,8207,0,Duke Energy Corp,0,0,0
