DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
19990916,33931,LUMTQ',OTC,26.375,26.375,79160,0,Luminant Worldwide Corp,0,0,0
19990917,33931,LUMTQ',OTC,28,28,19737,0,Luminant Worldwide Corp,0,0,0
19990920,33931,LUMTQ',OTC,33,33,24529,0,Luminant Worldwide Corp,0,0,0
19990921,33931,LUMTQ',OTC,31.5,31.5,11820,0,Luminant Worldwide Corp,0,0,0
19990922,33931,LUMTQ',OTC,32.125,32.125,8482,0,Luminant Worldwide Corp,0,0,0
19990923,33931,LUMTQ',OTC,27.25,27.25,5577,0,Luminant Worldwide Corp,0,0,0
19990924,33931,LUMTQ',OTC,26.5,26.5,4598,0,Luminant Worldwide Corp,0,0,0
19990927,33931,LUMTQ',OTC,26.875,26.875,2475,0,Luminant Worldwide Corp,0,0,0
19990928,33931,LUMTQ',OTC,26.25,26.25,3258,0,Luminant Worldwide Corp,0,0,0
19990929,33931,LUMTQ',OTC,25.3125,25.3125,4670,0,Luminant Worldwide Corp,0,0,0
19990930,33931,LUMTQ',OTC,30.75,30.75,6418,0,Luminant Worldwide Corp,0,0,0
19991001,33931,LUMTQ',OTC,28.25,28.25,1715,0,Luminant Worldwide Corp,0,0,0
19991004,33931,LUMTQ',OTC,27,27,2383,0,Luminant Worldwide Corp,0,0,0
19991005,33931,LUMTQ',OTC,29,29,2641,0,Luminant Worldwide Corp,0,0,0
19991006,33931,LUMTQ',OTC,29.5,29.5,4427,0,Luminant Worldwide Corp,0,0,0
19991007,33931,LUMTQ',OTC,30.5,30.5,3198,0,Luminant Worldwide Corp,0,0,0
19991008,33931,LUMTQ',OTC,34.5,34.5,6902,0,Luminant Worldwide Corp,0,0,0
19991011,33931,LUMTQ',OTC,34.125,34.125,8907,0,Luminant Worldwide Corp,0,0,0
19991012,33931,LUMTQ',OTC,33.5,33.5,3214,0,Luminant Worldwide Corp,0,0,0
19991013,33931,LUMTQ',OTC,31.5,31.5,1191,0,Luminant Worldwide Corp,0,0,0
19991014,33931,LUMTQ',OTC,32.5,32.5,1235,0,Luminant Worldwide Corp,0,0,0
19991015,33931,LUMTQ',OTC,29.75,29.75,1002,0,Luminant Worldwide Corp,0,0,0
19991018,33931,LUMTQ',OTC,30.625,30.625,1098,0,Luminant Worldwide Corp,0,0,0
19991019,33931,LUMTQ',OTC,29.125,29.125,1727,0,Luminant Worldwide Corp,0,0,0
