DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
19840301,5490,CP,NYSE,2.893069882,36.5,1703,0,Canadian Pacific Railway Ltd,0,0,0
19840302,5490,CP,NYSE,2.893069882,36.5,1224,0,Canadian Pacific Railway Ltd,0,0,0
19840305,5490,CP,NYSE,2.893069882,36.5,681,0,Canadian Pacific Railway Ltd,0,0,0
19840306,5490,CP,NYSE,2.863346561,36.125,1123,0,Canadian Pacific Railway Ltd,0,0,0
19840307,5490,CP,NYSE,2.813807693,35.5,1993,0,Canadian Pacific Railway Ltd,0,0,0
19840308,5490,CP,NYSE,2.754361052,34.75,11822,0,Canadian Pacific Railway Ltd,0,0,0
19840309,5490,CP,NYSE,2.69491441,34,1312,0,Canadian Pacific Railway Ltd,0,0,0
19840312,5490,CP,NYSE,2.675098863,33.75,3697,0,Canadian Pacific Railway Ltd,0,0,0
19840313,5490,CP,NYSE,2.714729957,34.25,7683,0,Canadian Pacific Railway Ltd,0,0,0
19840314,5490,CP,NYSE,2.734545505,34.5,2473,0,Canadian Pacific Railway Ltd,0,0,0
19840315,5490,CP,NYSE,2.764268825,34.875,6005,0,Canadian Pacific Railway Ltd,0,0,0
19840316,5490,CP,NYSE,2.793992146,35.25,1930,0,Canadian Pacific Railway Ltd,0,0,0
19840319,5490,CP,NYSE,2.784084372,35.125,3987,0,Canadian Pacific Railway Ltd,0,0,0
19840320,5490,CP,NYSE,2.802097859,35,749,0,Canadian Pacific Railway Ltd,0,0,0
19840321,5490,CP,NYSE,2.802097859,35,625,0,Canadian Pacific Railway Ltd,0,0,0
19840322,5490,CP,NYSE,2.802097859,35,787,0,Canadian Pacific Railway Ltd,0,0,0
19840323,5490,CP,NYSE,2.762067889,34.5,2798,0,Canadian Pacific Railway Ltd,0,0,0
19840326,5490,CP,NYSE,2.742052905,34.25,1486,0,Canadian Pacific Railway Ltd,0,0,0
19840327,5490,CP,NYSE,2.702022935,33.75,2161,0,Canadian Pacific Railway Ltd,0,0,0
19840328,5490,CP,NYSE,2.752060397,34.375,2536,0,Canadian Pacific Railway Ltd,0,0,0
19840329,5490,CP,NYSE,2.762067889,34.5,4259,0,Canadian Pacific Railway Ltd,0,0,0
19840330,5490,CP,NYSE,2.762067889,34.5,1262,0,Canadian Pacific Railway Ltd,0,0,0
19840402,5490,CP,NYSE,2.752060397,34.375,3060,0,Canadian Pacific Railway Ltd,0,0,0
19840403,5490,CP,NYSE,2.712030428,33.875,2061,0,Canadian Pacific Railway Ltd,0,0,0
19840404,5490,CP,NYSE,2.68200795,33.5,2698,0,Canadian Pacific Railway Ltd,0,0,0
19840405,5490,CP,NYSE,2.631970489,32.875,5921,0,Canadian Pacific Railway Ltd,0,0,0
19840406,5490,CP,NYSE,2.641977981,33,6220,0,Canadian Pacific Railway Ltd,0,0,0
19840409,5490,CP,NYSE,2.672000458,33.375,4072,0,Canadian Pacific Railway Ltd,0,0,0
19840410,5490,CP,NYSE,2.68200795,33.5,2760,0,Canadian Pacific Railway Ltd,0,0,0
19840411,5490,CP,NYSE,2.692015443,33.625,3060,0,Canadian Pacific Railway Ltd,0,0,0
19840412,5490,CP,NYSE,2.72203792,34,1924,0,Canadian Pacific Railway Ltd,0,0,0
19840413,5490,CP,NYSE,2.692015443,33.625,1212,0,Canadian Pacific Railway Ltd,0,0,0
19840416,5490,CP,NYSE,2.661992966,33.25,1074,0,Canadian Pacific Railway Ltd,0,0,0
19840417,5490,CP,NYSE,2.692015443,33.625,512,0,Canadian Pacific Railway Ltd,0,0,0
19840418,5490,CP,NYSE,2.702022935,33.75,2823,0,Canadian Pacific Railway Ltd,0,0,0
19840419,5490,CP,NYSE,2.692015443,33.625,3148,0,Canadian Pacific Railway Ltd,0,0,0
19840423,5490,CP,NYSE,2.702022935,33.75,824,0,Canadian Pacific Railway Ltd,0,0,0
19840424,5490,CP,NYSE,2.702022935,33.75,8893,0,Canadian Pacific Railway Ltd,0,0,0
19840425,5490,CP,NYSE,2.702022935,33.75,4846,0,Canadian Pacific Railway Ltd,0,0,0
19840426,5490,CP,NYSE,2.712030428,33.875,2348,0,Canadian Pacific Railway Ltd,0,0,0
19840427,5490,CP,NYSE,2.702022935,33.75,1224,0,Canadian Pacific Railway Ltd,0,0,0
19840430,5490,CP,NYSE,2.692015443,33.625,1574,0,Canadian Pacific Railway Ltd,0,0,0
19840501,5490,CP,NYSE,2.72203792,34,1399,0,Canadian Pacific Railway Ltd,0,0,0
19840502,5490,CP,NYSE,2.752060397,34.375,3660,0,Canadian Pacific Railway Ltd,0,0,0
19840503,5490,CP,NYSE,2.72203792,34,13078,0,Canadian Pacific Railway Ltd,0,0,0
19840504,5490,CP,NYSE,2.712030428,33.875,4909,0,Canadian Pacific Railway Ltd,0,0,0
