DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
19990914,33922,ARBX',OTC,0.25,0.25,0,0,Air Brook Airport Express,0,0,0
19990915,33922,ARBX',OTC,0.25,0.25,0,0,Air Brook Airport Express,0,0,0
19990916,33922,ARBX',OTC,0.5625,0.5625,20,0,Air Brook Airport Express,0,0,0
19990917,33922,ARBX',OTC,0.5625,0.5625,0,0,Air Brook Airport Express,0,0,0
19990920,33922,ARBX',OTC,0.21875,0.21875,20,0,Air Brook Airport Express,0,0,0
19990921,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19990922,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19990923,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19990924,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19990927,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19990928,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19990929,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19990930,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991001,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991004,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991005,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991006,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991007,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991008,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991011,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991012,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991013,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991014,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991015,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991018,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991019,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991020,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991021,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991022,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991025,33922,ARBX',OTC,0.21875,0.21875,0,0,Air Brook Airport Express,0,0,0
19991026,33922,ARBX',OTC,0.625,0.625,1,0,Air Brook Airport Express,0,0,0
19991027,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991028,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991029,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991101,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991102,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991103,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991104,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991105,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991108,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991109,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991110,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991111,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991112,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991115,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991116,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991117,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991118,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991119,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991122,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991123,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991124,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991126,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991129,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991130,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991201,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991202,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991203,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991206,33922,ARBX',OTC,0.625,0.625,3,0,Air Brook Airport Express,0,0,0
19991207,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991208,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991209,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991210,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991213,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991214,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
19991215,33922,ARBX',OTC,0.625,0.625,0,0,Air Brook Airport Express,0,0,0
