DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
20031009,61055,BWE+',NYSE,23.8821876,28.48,55,0,Bancwest Quips,0,0,0
20031010,61055,BWE+',NYSE,23.8989588,28.5,7,0,Bancwest Quips,0,0,0
20031013,61055,BWE+',NYSE,23.9408868,28.55,39,0,Bancwest Quips,0,0,0
20031014,61055,BWE+',NYSE,23.9492724,28.56,29,0,Bancwest Quips,0,0,0
20031015,61055,BWE+',NYSE,24.12536999,28.77,47,0,Bancwest Quips,0,0,0
20031016,61055,BWE+',NYSE,23.9828148,28.6,43,0,Bancwest Quips,0,0,0
20031017,61055,BWE+',NYSE,24.10021319,28.74,74,0,Bancwest Quips,0,0,0
20031020,61055,BWE+',NYSE,24.27631078,28.95,111,0,Bancwest Quips,0,0,0
20031021,61055,BWE+',NYSE,24.18406919,28.84,54,0,Bancwest Quips,0,0,0
20031022,61055,BWE+',NYSE,24.08344199,28.72,56,0,Bancwest Quips,0,0,0
20031023,61055,BWE+',NYSE,24.23438278,28.9,41,0,Bancwest Quips,0,0,0
20031024,61055,BWE+',NYSE,24.30146758,28.98,54,0,Bancwest Quips,0,0,0
20031027,61055,BWE+',NYSE,24.31823878,29,70,0,Bancwest Quips,0,0,0
20031028,61055,BWE+',NYSE,24.02474279,28.65,97,0,Bancwest Quips,0,0,0
20031029,61055,BWE+',NYSE,24.15052679,28.8,20,0,Bancwest Quips,0,0,0
20031030,61055,BWE+',NYSE,24.19245479,28.85,48,0,Bancwest Quips,0,0,0
20031031,61055,BWE+',NYSE,24.27631078,28.95,17,0,Bancwest Quips,0,0,0
20031103,61055,BWE+',NYSE,24.19245479,28.85,81,0,Bancwest Quips,0,0,0
20031104,61055,BWE+',NYSE,24.23438278,28.9,12,0,Bancwest Quips,0,0,0
20031105,61055,BWE+',NYSE,24.19245479,28.85,38,0,Bancwest Quips,0,0,0
20031106,61055,BWE+',NYSE,24.22599718,28.89,66,0,Bancwest Quips,0,0,0
20031107,61055,BWE+',NYSE,24.20084039,28.86,12,0,Bancwest Quips,0,0,0
20031110,61055,BWE+',NYSE,24.25115398,28.92,36,0,Bancwest Quips,0,0,0
20031111,61055,BWE+',NYSE,24.18406919,28.84,37,0,Bancwest Quips,0,0,0
20031112,61055,BWE+',NYSE,24.31823878,29,33,0,Bancwest Quips,0,0,0
20031113,61055,BWE+',NYSE,24.27631078,28.95,48,0,Bancwest Quips,0,0,0
20031114,61055,BWE+',NYSE,24.16729799,28.82,60,0,Bancwest Quips,0,0,0
20031117,61055,BWE+',NYSE,24.19245479,28.85,18,0,Bancwest Quips,0,0,0
20031118,61055,BWE+',NYSE,24.25953958,28.93,55,0,Bancwest Quips,0,0,0
20031119,61055,BWE+',NYSE,24.31823878,29,27,0,Bancwest Quips,0,0,0
20031120,61055,BWE+',NYSE,24.22599718,28.89,19,0,Bancwest Quips,0,0,0
20031121,61055,BWE+',NYSE,24.23438278,28.9,63,0,Bancwest Quips,0,0,0
