DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
19991110,40146,NXTV',OTC,50.75,50.75,130523,0,Next Level Communications Inc,0,0,0
19991111,40146,NXTV',OTC,56.25,56.25,30142,0,Next Level Communications Inc,0,0,0
19991112,40146,NXTV',OTC,52.875,52.875,10649,0,Next Level Communications Inc,0,0,0
19991115,40146,NXTV',OTC,54.375,54.375,4974,0,Next Level Communications Inc,0,0,0
19991116,40146,NXTV',OTC,53.75,53.75,4717,0,Next Level Communications Inc,0,0,0
19991117,40146,NXTV',OTC,50.25,50.25,10800,0,Next Level Communications Inc,0,0,0
19991118,40146,NXTV',OTC,47.875,47.875,6163,0,Next Level Communications Inc,0,0,0
19991119,40146,NXTV',OTC,51.375,51.375,5411,0,Next Level Communications Inc,0,0,0
19991122,40146,NXTV',OTC,51.75,51.75,8986,0,Next Level Communications Inc,0,0,0
19991123,40146,NXTV',OTC,48.5,48.5,8050,0,Next Level Communications Inc,0,0,0
19991124,40146,NXTV',OTC,51.125,51.125,4659,0,Next Level Communications Inc,0,0,0
19991126,40146,NXTV',OTC,55,55,5584,0,Next Level Communications Inc,0,0,0
19991129,40146,NXTV',OTC,60.375,60.375,10580,0,Next Level Communications Inc,0,0,0
19991130,40146,NXTV',OTC,64.5625,64.5625,16119,0,Next Level Communications Inc,0,0,0
19991201,40146,NXTV',OTC,59.875,59.875,9254,0,Next Level Communications Inc,0,0,0
19991202,40146,NXTV',OTC,61.9375,61.9375,4518,0,Next Level Communications Inc,0,0,0
19991203,40146,NXTV',OTC,66.25,66.25,7051,0,Next Level Communications Inc,0,0,0
19991206,40146,NXTV',OTC,69.9375,69.9375,22050,0,Next Level Communications Inc,0,0,0
19991207,40146,NXTV',OTC,71.9375,71.9375,6208,0,Next Level Communications Inc,0,0,0
19991208,40146,NXTV',OTC,68.25,68.25,5462,0,Next Level Communications Inc,0,0,0
19991209,40146,NXTV',OTC,62.125,62.125,8819,0,Next Level Communications Inc,0,0,0
19991210,40146,NXTV',OTC,54.5625,54.5625,6876,0,Next Level Communications Inc,0,0,0
19991213,40146,NXTV',OTC,63.65625,63.65625,5815,0,Next Level Communications Inc,0,0,0
19991214,40146,NXTV',OTC,60.984375,60.984375,3814,0,Next Level Communications Inc,0,0,0
19991215,40146,NXTV',OTC,56.59375,56.59375,5518,0,Next Level Communications Inc,0,0,0
19991216,40146,NXTV',OTC,58.25,58.25,5247,0,Next Level Communications Inc,0,0,0
19991217,40146,NXTV',OTC,62.75,62.75,4182,0,Next Level Communications Inc,0,0,0
19991220,40146,NXTV',OTC,61.5,61.5,2749,0,Next Level Communications Inc,0,0,0
19991221,40146,NXTV',OTC,61.75,61.75,3437,0,Next Level Communications Inc,0,0,0
19991222,40146,NXTV',OTC,64.625,64.625,6632,0,Next Level Communications Inc,0,0,0
19991223,40146,NXTV',OTC,63.5,63.5,2397,0,Next Level Communications Inc,0,0,0
19991227,40146,NXTV',OTC,59.75,59.75,4741,0,Next Level Communications Inc,0,0,0
19991228,40146,NXTV',OTC,61.1875,61.1875,4839,0,Next Level Communications Inc,0,0,0
19991229,40146,NXTV',OTC,65.125,65.125,2161,0,Next Level Communications Inc,0,0,0
19991230,40146,NXTV',OTC,67.3125,67.3125,3385,0,Next Level Communications Inc,0,0,0
19991231,40146,NXTV',OTC,74.875,74.875,2306,0,Next Level Communications Inc,0,0,0
20000103,40146,NXTV',OTC,72.515625,72.515625,6203,0,Next Level Communications Inc,0,0,0
20000104,40146,NXTV',OTC,67,67,1981,0,Next Level Communications Inc,0,0,0
20000105,40146,NXTV',OTC,68.625,68.625,9311,0,Next Level Communications Inc,0,0,0
20000106,40146,NXTV',OTC,66.0625,66.0625,2564,0,Next Level Communications Inc,0,0,0
20000107,40146,NXTV',OTC,65.25,65.25,4046,0,Next Level Communications Inc,0,0,0
