DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
20060308,68519,TUBM',OTC,2,2,2551,0,Tube Media Corp,0,0,0
20060309,68519,TUBM',OTC,5.85,5.85,7840,0,Tube Media Corp,0,0,0
20060310,68519,TUBM',OTC,3.55,3.55,3344,0,Tube Media Corp,0,0,0
20060313,68519,TUBM',OTC,2.81,2.81,2461,0,Tube Media Corp,0,0,0
20060314,68519,TUBM',OTC,2.9,2.9,2213,0,Tube Media Corp,0,0,0
20060315,68519,TUBM',OTC,2.85,2.85,536,0,Tube Media Corp,0,0,0
20060316,68519,TUBM',OTC,2.69,2.69,615,0,Tube Media Corp,0,0,0
20060317,68519,TUBM',OTC,2.9,2.9,1551,0,Tube Media Corp,0,0,0
20060320,68519,TUBM',OTC,2.95,2.95,981,0,Tube Media Corp,0,0,0
20060321,68519,TUBM',OTC,2.95,2.95,424,0,Tube Media Corp,0,0,0
20060322,68519,TUBM',OTC,3.08,3.08,1577,0,Tube Media Corp,0,0,0
20060323,68519,TUBM',OTC,3,3,1704,0,Tube Media Corp,0,0,0
20060324,68519,TUBM',OTC,2.95,2.95,342,0,Tube Media Corp,0,0,0
20060327,68519,TUBM',OTC,2.59,2.59,665,0,Tube Media Corp,0,0,0
20060328,68519,TUBM',OTC,2.65,2.65,1790,0,Tube Media Corp,0,0,0
20060329,68519,TUBM',OTC,2.75,2.75,419,0,Tube Media Corp,0,0,0
20060330,68519,TUBM',OTC,2.74,2.74,652,0,Tube Media Corp,0,0,0
20060331,68519,TUBM',OTC,2.73,2.73,412,0,Tube Media Corp,0,0,0
20060403,68519,TUBM',OTC,2.6,2.6,567,0,Tube Media Corp,0,0,0
20060404,68519,TUBM',OTC,2.61,2.61,224,0,Tube Media Corp,0,0,0
20060405,68519,TUBM',OTC,2.63,2.63,406,0,Tube Media Corp,0,0,0
20060406,68519,TUBM',OTC,2.5,2.5,675,0,Tube Media Corp,0,0,0
