DDate,CSINumber,Symbol,Exchange,DClose,UnAdjustedClose,TotalVolume,Cash,MarketName,PTB,PSR,DPS
20110520,98886,RDMP,OTC,12.4,1.24,154,0,Red Mountain Res,0,0,0
20110523,98886,RDMP,OTC,13.7,1.37,105,0,Red Mountain Res,0,0,0
20110524,98886,RDMP,OTC,13.7,1.37,102,0,Red Mountain Res,0,0,0
20110525,98886,RDMP,OTC,12.5,1.25,82,0,Red Mountain Res,0,0,0
20110526,98886,RDMP,OTC,12.5,1.25,50,0,Red Mountain Res,0,0,0
20110527,98886,RDMP,OTC,13.7,1.37,75,0,Red Mountain Res,0,0,0
20110531,98886,RDMP,OTC,13.7,1.37,0,0,Red Mountain Res,0,0,0
20110601,98886,RDMP,OTC,13.7,1.37,0,0,Red Mountain Res,0,0,0
20110602,98886,RDMP,OTC,13.7,1.37,0,0,Red Mountain Res,0,0,0
20110603,98886,RDMP,OTC,13.7,1.37,0,0,Red Mountain Res,0,0,0
20110606,98886,RDMP,OTC,13.7,1.37,0,0,Red Mountain Res,0,0,0
20110607,98886,RDMP,OTC,13.7,1.37,0,0,Red Mountain Res,0,0,0
20110608,98886,RDMP,OTC,13.5,1.35,1,0,Red Mountain Res,0,0,0
20110609,98886,RDMP,OTC,13.5,1.35,0,0,Red Mountain Res,0,0,0
20110610,98886,RDMP,OTC,13.5,1.35,0,0,Red Mountain Res,0,0,0
20110613,98886,RDMP,OTC,13.5,1.35,0,0,Red Mountain Res,0,0,0
20110614,98886,RDMP,OTC,13.5,1.35,0,0,Red Mountain Res,0,0,0
20110615,98886,RDMP,OTC,12.4,1.24,6,0,Red Mountain Res,0,0,0
20110616,98886,RDMP,OTC,12.4,1.24,0,0,Red Mountain Res,0,0,0
20110617,98886,RDMP,OTC,12.4,1.24,0,0,Red Mountain Res,0,0,0
20110620,98886,RDMP,OTC,12.4,1.24,0,0,Red Mountain Res,0,0,0
20110621,98886,RDMP,OTC,12.4,1.24,0,0,Red Mountain Res,0,0,0
20110622,98886,RDMP,OTC,12.4,1.24,0,0,Red Mountain Res,0,0,0
20110623,98886,RDMP,OTC,12.4,1.24,0,0,Red Mountain Res,0,0,0
20110624,98886,RDMP,OTC,12.4,1.24,0,0,Red Mountain Res,0,0,0
20110627,98886,RDMP,OTC,12.4,1.24,0,0,Red Mountain Res,0,0,0
20110628,98886,RDMP,OTC,13.5,1.35,0,0,Red Mountain Res,0,0,0
20110629,98886,RDMP,OTC,13.5,1.35,0,0,Red Mountain Res,0,0,0
20110630,98886,RDMP,OTC,13.5,1.35,0,0,Red Mountain Res,0,0,0
20110701,98886,RDMP,OTC,13.5,1.35,0,0,Red Mountain Res,0,0,0
20110705,98886,RDMP,OTC,13.5,1.35,0,0,Red Mountain Res,0,0,0
20110706,98886,RDMP,OTC,13.5,1.35,0,0,Red Mountain Res,0,0,0
20110707,98886,RDMP,OTC,13,1.3,6,0,Red Mountain Res,0,0,0
20110708,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110711,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110712,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110713,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110714,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110715,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110718,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110719,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110720,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110721,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110722,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110725,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110726,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110727,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110728,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110729,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110801,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110802,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110803,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110804,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110805,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110808,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
20110809,98886,RDMP,OTC,13,1.3,0,0,Red Mountain Res,0,0,0
